,lat,long,async_cluster,async_congest_cluster
6596,30.47007,-97.699959,241,1818
6597,30.475496,-97.70005,705,111
6598,30.479092,-97.718603,1372,1448
6599,30.480434,-97.718603,1372,996
6600,30.493577,-97.801554,965,908
6601,30.493724,-97.802666,1052,1921
6602,30.498808,-97.804338,965,908
6603,30.498171,-97.805031,939,1921
6604,30.513432,-97.813313,837,1012
6605,30.186109,-97.875492,1834,1423
6606,30.190028,-97.871959,362,228
6607,30.190314,-97.872553,564,1423
6608,30.113569,-97.949825,1704,186
6609,30.17281,-97.886466,1269,1396
6610,30.171464,-97.885851,1269,1396
6611,30.178159,-97.879227,1834,639
6612,30.179098,-97.880566,1269,639
6613,30.171652,-97.888239,804,1396
6614,30.170557,-97.887588,1269,1396
6615,30.172798,-97.889235,804,1396
6616,30.071171,-97.727255,1922,1984
6617,30.070519,-97.718386,1297,1118
6618,30.074325,-97.743557,1310,1118
6619,30.261997,-97.726727,1178,827
6620,30.262367,-97.727775,1178,827
6621,30.261347,-97.724769,1178,827
6622,30.561158,-97.607713,53,1303
6623,30.558551,-97.60942,98,1303
6624,30.538408,-97.892095,653,788
6625,30.51248,-97.881373,957,225
6626,30.546096,-97.859395,1,788
6627,30.466367,-97.737085,1380,1660
6628,30.468034,-97.733499,1259,1527
6629,30.468595,-97.715297,1259,429
6630,30.207815,-97.869116,1486,1858
6631,30.217303,-97.89344,1759,1363
6632,30.211877,-97.876247,980,7
6633,30.210873,-97.872184,1486,7
6634,30.207247,-97.877408,230,1820
6635,30.214616,-97.875712,980,1010
6636,30.208481,-97.864505,1486,1858
6637,30.181841,-97.777327,468,1138
6638,30.494898,-97.497682,1857,494
6639,30.477516,-97.501189,1857,494
6640,30.462424,-97.503768,1798,1846
6641,30.352063,-97.591153,1846,718
6642,30.320335,-97.561742,1640,1484
6643,30.333247,-97.549335,1989,1196
6644,30.329771,-97.547187,1989,1196
6645,30.312647,-97.537075,636,1940
6646,30.328079,-97.603987,1308,600
6647,30.289047,-97.535343,744,629
6648,30.467055,-97.843518,1916,278
6649,30.495014,-97.857845,1836,1319
6650,30.357634,-97.616036,95,34
6651,30.340957,-97.613012,183,1275
6652,30.341855,-97.612919,183,1275
6653,30.499691,-97.762725,831,519
6654,30.503411,-97.752276,831,57
6655,30.494409,-97.748649,988,1508
6656,30.455006,-97.720594,1952,1058
6657,30.447472,-97.716146,279,1529
6658,30.46922,-97.724282,1259,1527
6659,30.483881,-97.781931,1972,178
6660,30.481878,-97.790151,779,1658
6661,30.488238,-97.758097,1888,1508
6662,30.49638,-97.738149,988,154
6663,30.397672,-97.673839,575,226
6664,30.414132,-97.630988,366,1824
6665,30.430033,-97.619536,1525,189
6666,30.449059,-97.539139,1526,855
6667,30.439846,-97.519717,964,638
6668,30.430285,-97.498451,1263,616
6669,30.47881,-97.541125,1223,1366
6670,30.471894,-97.50215,307,1846
6671,30.482849,-97.571712,252,1179
6672,30.476395,-97.527509,307,1846
6673,30.381276,-97.724299,908,1433
6674,30.345116,-97.670297,1091,265
6675,30.338017,-97.655319,1348,1674
6676,30.338002,-97.649429,1348,1674
6677,30.328859,-97.661959,1900,271
6678,30.337594,-97.661678,1845,1674
6679,30.371034,-97.62523,1056,1302
6680,30.371741,-97.624862,681,1348
6681,30.571112,-97.888752,262,1188
6682,30.563081,-97.883193,262,1188
6683,30.5509,-97.866828,262,788
6684,30.389098,-97.987451,1878,978
6685,30.16979,-97.623957,732,1662
6686,30.168706,-97.621686,732,211
6687,30.176707,-97.617035,732,1536
6688,30.272976,-97.581045,1079,884
6689,30.255715,-97.552669,3,681
6690,30.267495,-97.604751,1596,1630
6691,30.042234,-97.790697,1235,1781
6692,30.511963,-97.817689,837,1481
6693,30.459104,-97.616753,1974,852
6694,30.439292,-97.570088,239,247
6695,30.449063,-97.588983,33,198
6696,30.434861,-97.568945,239,1101
6697,30.421656,-97.534771,778,1343
6698,30.414325,-97.519409,972,1606
6699,30.387592,-97.520817,88,1611
6700,30.338148,-97.919886,1408,1876
6701,30.327907,-97.926668,1408,1876
6702,30.594222,-97.790588,1710,818
6703,30.572291,-97.78056,898,759
6704,30.333671,-97.510482,311,1350
6705,30.3235,-97.519516,1699,1350
6706,30.342613,-97.967036,906,589
6707,30.344271,-97.974974,1314,826
6708,30.401309,-97.602058,52,1463
6709,30.391974,-97.58467,455,1317
6710,30.045735,-97.975909,1707,1788
6711,30.105469,-97.942191,1704,186
6712,30.09504,-97.922736,614,1710
6713,29.892687,-98.006621,1700,622
6714,29.933982,-97.900794,1427,657
6715,29.85124,-97.902503,6,1647
6716,30.53623,-97.783535,852,1814
6717,30.537763,-97.787567,1502,1814
6718,30.562828,-97.79936,342,646
6719,30.570244,-97.802456,1770,1491
6720,30.551799,-97.795273,1659,405
6721,30.577657,-97.806715,51,10
6722,30.571081,-97.794312,342,646
6723,30.633043,-97.824491,1877,581
6724,30.637901,-97.823336,157,532
6725,30.732529,-97.782304,1982,599
6726,30.761485,-97.739076,123,820
6727,30.804112,-97.660227,1022,162
6728,30.800034,-97.671487,1022,162
6729,30.596499,-97.572197,90,1043
6730,30.606128,-97.540181,557,1817
6731,30.603666,-97.557217,557,1817
6732,30.612772,-97.508455,552,575
6733,30.62556,-97.468504,93,868
6734,30.734758,-97.638813,1928,1120
6735,30.735114,-97.641224,219,1120
6736,30.656012,-97.720317,58,1216
6737,30.667576,-97.723898,58,1216
6738,30.614046,-97.702439,1667,1543
6739,30.62678,-97.710216,1979,1490
6740,30.617803,-97.712627,1693,1490
6741,30.609498,-97.710042,1667,1543
6742,30.59155,-97.692337,1090,1308
6743,30.604981,-97.718731,1667,1784
6744,30.630232,-97.641384,1429,1766
6745,30.625277,-97.64241,1962,1766
6746,30.633263,-97.641575,1429,22
6747,30.323795,-97.956946,680,1865
6748,30.31743,-97.949739,680,808
6749,30.34917,-97.523849,1795,970
6750,30.351281,-97.466963,67,1129
6751,30.127813,-97.859344,566,1767
6752,30.126876,-97.860206,634,1767
6753,30.113058,-97.805207,442,1926
6754,30.113142,-97.807874,1481,1926
6755,30.111172,-97.808647,1953,1926
6756,30.111261,-97.805876,1953,1926
6757,30.112008,-97.80369,64,370
6758,30.112507,-97.803083,442,810
6759,30.107258,-97.80864,684,370
6760,30.107034,-97.80957,92,810
6761,30.112205,-97.799548,64,370
6762,30.112717,-97.799563,1055,810
6763,30.113679,-97.782154,1271,521
6764,30.112407,-97.782154,640,331
6765,30.101144,-97.759866,404,1148
6766,30.090731,-97.73372,766,713
6767,30.088953,-97.734376,766,1118
6768,30.089875,-97.731838,717,713
6769,30.08996,-97.708192,314,892
6770,30.083311,-97.68937,686,72
6771,30.082959,-97.689126,1724,1056
6772,30.078089,-97.699551,86,1056
6773,30.078558,-97.699499,1159,72
6774,30.078712,-97.702452,86,1370
6775,30.07915,-97.70235,1632,1965
6776,30.077917,-97.70079,1828,1370
6777,30.079072,-97.700441,1441,762
6778,30.077915,-97.691711,467,743
6779,30.080353,-97.693621,1441,762
6780,30.085261,-97.692975,437,780
6781,30.089377,-97.692969,1428,780
6782,30.207964,-97.972826,1965,533
6783,30.195638,-97.99733,1981,1663
6784,30.197255,-98.013607,1453,606
6785,30.192119,-98.087341,1706,1805
6786,30.190558,-98.087434,142,1805
6787,29.924237,-97.89127,1060,1608
6788,29.923258,-97.891791,563,655
6789,29.924708,-97.892489,923,243
6790,29.923768,-97.892966,91,842
6791,29.894229,-97.88193,1732,1441
6792,29.892204,-97.882143,1341,317
6793,29.857428,-97.89889,560,1647
6794,29.836529,-97.90605,323,1838
6795,29.841851,-97.913185,78,96
6796,29.828142,-97.941957,1614,413
6797,29.830315,-97.941762,1614,107
6798,29.827805,-97.94526,1067,407
6799,29.834296,-97.965667,1067,1147
6800,29.829786,-97.960602,1619,1444
6801,29.835802,-97.977166,1092,235
6802,29.835329,-97.976611,1407,960
6803,29.8359,-97.975961,519,851
6804,29.836393,-97.976513,1092,1742
6805,29.841924,-97.983427,480,50
6806,29.841425,-97.984104,480,50
6807,29.905089,-97.995181,1959,1632
6808,29.90446,-97.993896,349,1632
6809,29.930375,-97.950285,1478,1168
6810,29.929002,-97.94941,631,1168
6811,29.930084,-97.936415,226,1625
6812,29.93177,-97.935906,226,526
6813,29.928867,-97.904346,1427,657
6814,29.927671,-97.905354,1217,1625
6815,30.502185,-97.812843,1586,1564
6816,30.497605,-97.8136,1325,1079
6817,30.507128,-97.830759,1666,950
6818,30.506964,-97.822037,1666,636
6819,30.387165,-97.649876,182,218
6820,30.619497,-97.616619,1370,441
6821,30.62144,-97.615487,1370,1470
6822,30.622938,-97.614617,147,399
6823,30.625116,-97.619363,147,399
6824,30.624707,-97.61968,1370,1470
6825,30.62001,-97.611453,1370,1470
6826,30.620487,-97.610978,147,399
6827,30.599563,-97.596762,1930,1985
6828,30.59435,-97.595796,1242,1827
6829,30.599443,-97.597392,1242,1827
6830,30.590308,-97.59284,1930,1985
6831,30.590226,-97.59319,1242,1827
6832,30.561384,-97.580235,462,141
6833,30.561905,-97.57868,462,197
6834,30.56708,-97.581533,1930,197
6835,30.566984,-97.581921,1242,141
6836,30.557214,-97.577871,462,141
6837,30.557262,-97.577455,462,197
6838,30.538146,-97.57641,40,588
6839,30.543807,-97.574228,1998,588
6840,30.543431,-97.574852,40,141
6841,30.532838,-97.5766,40,705
6842,30.532516,-97.576163,1998,588
6843,30.50182,-97.582941,46,705
6844,30.506316,-97.580921,1821,249
6845,30.506413,-97.581482,46,705
6846,30.49771,-97.582941,46,705
6847,30.497565,-97.58238,1821,249
6848,30.493739,-97.584262,153,21
6849,30.482371,-97.586644,153,1492
6850,30.483934,-97.584312,45,249
6851,30.487674,-97.584182,45,249
6852,30.485832,-97.58483,1274,1492
6853,30.486847,-97.623612,1686,169
6854,30.487529,-97.624064,995,270
6855,30.487763,-97.623818,257,1220
6856,30.486589,-97.624016,1152,465
6857,30.483876,-97.613056,724,1834
6858,30.482609,-97.613787,1152,1504
6859,30.481612,-97.610773,1152,1017
6860,30.482092,-97.610513,995,1015
6861,30.476753,-97.600424,1152,1017
6862,30.477264,-97.60009,995,1015
6863,30.475089,-97.596901,1152,1017
6864,30.475538,-97.596566,1422,833
6865,30.480013,-97.605172,1422,833
6866,30.478894,-97.605691,1152,1504
6867,30.473491,-97.594675,1152,1017
6868,30.47477,-97.593785,1422,833
6869,30.473747,-97.594564,45,269
6870,30.474628,-97.593913,1274,1015
6871,30.480087,-97.586888,45,249
6872,30.480197,-97.587402,1274,269
6873,30.473935,-97.591776,153,1934
6874,30.472577,-97.592612,153,1934
6875,30.469464,-97.592053,499,13
6876,30.46854,-97.594099,499,13
6877,30.467308,-97.593417,1276,1015
6878,30.467336,-97.593872,1464,269
6879,30.471927,-97.591209,1915,1934
6880,30.473327,-97.590397,1915,1934
6881,30.460073,-97.593548,1276,955
6882,30.464663,-97.592898,33,198
6883,30.464635,-97.594457,33,198
6884,30.46094,-97.59397,1464,269
6885,30.488796,-97.630531,1392,1344
6886,30.252891,-97.602547,1896,483
6887,30.253642,-97.604347,274,1630
6888,30.250001,-97.605147,1896,483
6889,30.250288,-97.605432,435,1289
6890,30.419624,-97.590156,1463,1667
6891,30.421331,-97.592718,1421,501
6892,30.391135,-97.579518,1711,1994
6893,30.391138,-97.581299,1747,1061
6894,30.394826,-97.580302,1711,1994
6895,30.394874,-97.580919,1747,1061
6896,30.387571,-97.580694,1747,1061
6897,30.387571,-97.580077,1711,1994
6898,30.370448,-97.581195,1649,340
6899,30.370834,-97.582899,1747,1061
6900,30.374754,-97.581503,1649,340
6901,30.374754,-97.582244,1747,1061
6902,30.366298,-97.582811,1649,340
6903,30.366128,-97.583354,1747,1061
6904,30.352652,-97.592346,1846,718
6905,30.351813,-97.59289,1846,1293
6906,30.35121,-97.591594,1846,1293
6907,30.35472,-97.589975,1649,463
6908,30.354888,-97.590299,310,1061
6909,30.351176,-97.592177,912,463
6910,30.35083,-97.59289,310,1293
6911,30.347941,-97.593154,912,1315
6912,30.347236,-97.593634,982,442
6913,30.347068,-97.592604,912,1515
6914,30.350438,-97.592569,912,1315
6915,30.347221,-97.594166,310,1293
6916,30.342967,-97.591624,461,1315
6917,30.345564,-97.592243,461,1515
6918,30.345656,-97.593801,682,1398
6919,30.342875,-97.592051,982,442
6920,30.341063,-97.590096,132,1515
6921,30.340533,-97.591528,682,1398
6922,30.339629,-97.591045,541,450
6923,30.340167,-97.589596,1807,824
6924,30.335385,-97.587765,1807,824
6925,30.338462,-97.588616,1807,824
6926,30.337895,-97.590035,541,442
6927,30.335217,-97.588102,541,442
6928,30.2884,-97.577407,1663,1278
6929,30.287756,-97.574522,1663,239
6930,30.286892,-97.572984,1386,1262
6931,30.284269,-97.576214,1663,1289
6932,30.283937,-97.575868,1386,1262
6933,30.289649,-97.571099,1247,1262
6934,30.29277,-97.569484,245,1262
6935,30.293003,-97.570022,1663,1289
6936,30.290163,-97.572573,1663,239
6937,30.31879,-97.576736,245,1262
6938,30.32696,-97.582044,245,824
6939,30.318657,-97.577197,1758,1289
6940,30.326777,-97.58241,1758,442
6941,30.297637,-97.567921,924,1566
6942,30.296727,-97.566134,1247,1566
6943,30.293765,-97.570163,1764,239
6944,30.300794,-97.564053,924,1566
6945,30.256608,-97.601009,1896,483
6946,30.256804,-97.601372,435,1289
6947,30.24218,-97.800894,357,1037
6948,30.248003,-97.803793,116,406
6949,30.247329,-97.804326,1232,641
6950,30.251437,-97.806536,116,406
6951,30.250611,-97.806792,1093,641
6952,30.246162,-97.803173,1232,1086
6953,30.246425,-97.802971,357,1037
6954,30.245537,-97.80285,1232,1086
6955,30.24199,-97.801181,1232,1145
6956,30.458281,-97.823149,738,403
6957,30.457613,-97.822401,738,403
6958,30.12964,-97.640967,1251,886
6959,30.149977,-97.631492,1026,1638
6960,30.480169,-97.722926,1830,996
6961,30.478887,-97.722983,1372,1448
6962,30.502214,-97.710816,1696,1585
6963,30.367302,-97.981346,1314,826
6964,30.327336,-97.661949,48,1506
6965,30.352148,-97.536244,592,901
6966,30.311282,-98.088111,73,234
6967,30.338124,-98.145034,62,1546
6968,30.356862,-98.164399,1902,1546
6969,30.479343,-97.793279,1069,1658
6970,30.356704,-97.995169,801,982
6971,30.064123,-97.734601,1435,471
6972,30.058686,-97.734224,1272,471
6973,30.228739,-97.843244,1510,1648
6974,30.225875,-97.840938,1510,1856
6975,30.243861,-97.810043,1093,1312
6976,30.24053,-97.817515,1854,1295
6977,30.239165,-97.81644,1854,1692
6978,30.242835,-97.809573,1093,1312
6979,30.279468,-97.666166,1142,1731
6980,30.576342,-97.637386,672,570
6981,30.574538,-97.643685,672,570
6982,30.56115,-97.633481,666,1932
6983,30.532678,-97.645259,212,417
6984,30.528303,-97.644217,212,417
6985,30.508417,-97.634309,1933,1349
6986,30.352589,-97.642447,1651,1186
6987,30.442032,-97.575847,239,247
6988,30.458768,-97.565788,1405,855
6989,30.480331,-97.552125,252,1179
6990,30.35099,-97.590115,189,718
6991,30.352987,-97.594097,1863,718
6992,30.42921,-97.759247,1813,1063
6993,30.418669,-97.746755,1739,1579
6994,30.407904,-97.745134,1537,62
6995,30.408125,-97.745326,515,1200
6996,30.24485,-97.691044,1967,612
6997,30.210701,-97.968834,223,533
6998,30.095962,-97.730484,766,713
6999,30.839077,-97.79333,1623,163
7000,30.737999,-97.936347,44,1641
7001,30.458967,-97.753708,1380,136
7002,30.206592,-97.856013,677,1697
7003,30.183049,-97.780152,102,707
7004,30.211863,-97.712189,625,1169
7005,30.185978,-97.611815,732,1982
7006,30.620736,-97.671194,380,1442
7007,30.621818,-97.676225,380,1134
7008,30.317908,-97.864335,818,1681
7009,30.278146,-97.80543,117,594
7010,30.482076,-97.693928,443,1304
7011,30.485338,-97.684915,523,492
7012,30.434303,-97.769522,1832,862
7013,30.513149,-97.864687,957,225
7014,30.837259,-97.541548,1523,180
7015,30.792845,-97.426208,125,757
7016,30.810491,-97.500176,1812,757
7017,30.250878,-97.691026,260,1997
7018,30.247612,-97.690202,1625,1997
7019,30.33023,-97.809564,1139,205
7020,30.449363,-97.745699,1380,552
7021,30.428419,-97.720638,254,1187
7022,30.428272,-97.721068,254,1187
7023,30.654254,-97.683807,544,720
7024,30.465685,-97.80317,105,1001
7025,30.486396,-97.673061,1162,1823
7026,30.351374,-97.462219,1343,1129
7027,30.342401,-97.58648,132,1515
7028,30.207641,-97.974465,1965,533
7029,30.132056,-97.572831,1804,127
7030,30.475562,-97.649801,1094,693
7031,30.452427,-97.82817,494,1525
7032,30.463754,-97.832707,738,403
7033,30.470736,-97.801081,1371,951
7034,30.47141,-97.798097,1371,951
7035,30.477821,-97.776844,895,1339
7036,30.480251,-97.76625,1117,1508
7037,30.457934,-97.822767,738,403
7038,30.250307,-97.684979,1454,1007
7039,30.479583,-97.674676,1718,1668
7040,30.47988,-97.672259,706,138
7041,30.669427,-97.914126,1911,1545
7042,30.695989,-97.910087,1911,1326
7043,30.59126,-97.858148,981,404
7044,30.593884,-97.883234,1517,339
7045,30.779992,-97.920107,1440,1761
7046,30.762865,-97.901905,1440,767
7047,30.741427,-97.928942,44,1641
7048,30.778449,-97.924777,96,767
7049,30.795717,-97.885221,843,1761
7050,30.799574,-97.867794,534,267
7051,30.842139,-97.885558,723,366
7052,30.762024,-97.858218,1208,1720
7053,30.754192,-97.855733,1208,1720
7054,30.75532,-97.807921,192,1720
7055,30.840134,-97.815851,381,129
7056,30.84769,-97.796248,741,725
7057,30.858854,-97.74559,19,1224
7058,30.85645,-97.767488,19,1224
7059,30.849521,-97.790239,739,725
7060,30.75141,-97.780651,1222,1199
7061,30.716159,-97.860061,881,517
7062,30.659929,-97.94087,1638,1819
7063,30.62233,-97.903366,1517,1785
7064,30.621782,-97.911674,397,1785
7065,30.64746,-97.944869,397,537
7066,30.632857,-97.987369,397,537
7067,30.654362,-98.016372,327,537
7068,30.656798,-97.958937,327,1819
7069,30.67025,-97.905648,174,1545
7070,30.665448,-97.905751,174,1545
7071,30.675385,-97.872958,1334,361
7072,30.672574,-97.879278,1334,1634
7073,30.635606,-97.8295,513,1041
7074,30.614623,-97.84435,513,105
7075,30.654477,-97.858048,513,361
7076,30.64393,-97.856209,513,435
7077,30.62811,-97.852532,513,435
7078,30.615094,-97.84777,513,813
7079,30.619328,-97.860176,1936,513
7080,30.618272,-97.852284,1936,513
7081,30.614034,-97.849275,410,813
7082,30.602967,-97.846812,410,1560
7083,30.596366,-97.812928,410,1385
7084,30.582575,-97.833643,1307,10
7085,30.580002,-97.860812,1816,139
7086,30.582755,-97.854368,981,139
7087,30.600357,-97.860978,1936,404
7088,30.598848,-97.873064,1606,404
7089,30.578565,-97.865171,1816,139
7090,30.592173,-97.870186,1606,339
7091,30.580601,-97.845987,113,1792
7092,30.579599,-97.848969,113,1475
7093,30.559553,-97.838477,1462,1475
7094,30.571181,-97.843258,1462,1475
7095,30.58304,-97.792711,1710,506
7096,30.590137,-97.83477,1734,1560
7097,30.553844,-97.857462,1,1458
7098,30.535911,-97.84744,439,1749
7099,30.536207,-97.836581,993,687
7100,30.502739,-97.818027,495,1079
7101,30.5131,-97.854604,375,166
7102,30.474478,-97.78753,895,262
7103,30.473948,-97.792741,1069,262
7104,30.471042,-97.791021,650,262
7105,30.530137,-97.784205,1122,691
7106,30.532518,-97.787383,1200,894
7107,30.536497,-97.808782,1538,508
7108,30.527589,-97.806271,520,1160
7109,30.532414,-97.807631,1538,508
7110,30.535213,-97.779875,1502,382
7111,30.539922,-97.793478,1701,119
7112,30.560879,-97.798638,1659,1627
7113,30.569254,-97.77802,898,759
7114,30.564426,-97.788633,898,1627
7115,30.598356,-97.758068,1506,389
7116,30.540557,-97.771342,1362,1439
7117,30.797612,-97.619815,589,202
7118,30.812231,-97.634678,917,202
7119,30.816166,-97.622291,351,202
7120,30.836006,-97.633225,917,202
7121,30.830661,-97.562261,1523,180
7122,30.801098,-97.547882,1206,1259
7123,30.809306,-97.549092,335,180
7124,30.826595,-97.533557,335,1645
7125,30.778367,-97.623794,1409,322
7126,30.780291,-97.598068,1409,322
7127,30.759316,-97.603915,938,1461
7128,30.752319,-97.633097,97,1461
7129,30.755462,-97.612771,1709,1461
7130,30.787696,-97.536638,1416,1899
7131,30.78882,-97.562321,1206,1259
7132,30.78477,-97.545547,459,1899
7133,30.763747,-97.543111,1416,1899
7134,30.799024,-97.452087,1812,757
7135,30.790366,-97.455899,1812,948
7136,30.761821,-97.494025,31,305
7137,30.753661,-97.487775,1725,1748
7138,30.735276,-97.448104,733,509
7139,30.73258,-97.464609,1725,732
7140,30.719282,-97.450239,733,732
7141,30.706557,-97.504814,1204,1933
7142,30.722799,-97.469039,316,732
7143,30.712262,-97.473808,316,1978
7144,30.709134,-97.456914,637,356
7145,30.716348,-97.486394,1204,1933
7146,30.735756,-97.492809,1184,509
7147,30.727206,-97.491715,1184,1933
7148,30.703303,-97.534306,253,1074
7149,30.72177,-97.53191,1293,394
7150,30.704189,-97.514827,253,394
7151,30.699165,-97.614436,108,900
7152,30.649131,-97.441135,1316,328
7153,30.672918,-97.419748,294,328
7154,30.673606,-97.282918,1852,1464
7155,30.685749,-97.280058,573,1367
7156,30.643249,-97.303448,309,1421
7157,30.616344,-97.304636,887,753
