minute,type,VMT,origin_walk,dest_walk,total_walk
125,Ride,125769.6,0,0,0
126,Arrival,143642.4,0,0,0
126,Ride,99651.2,0,0,0
126,Rideshare,99897.60000000003,0,0,0
127,Arrival,66348.48000000001,0,0,0
127,Dropped,28776.000000000004,0,0,0
127,Ride,87577.60000000002,0,0,0
128,Arrival,59304.96000000001,0,0,0
128,Reallocation,136329.60000000003,0,0,0
128,Ride,79622.39999999998,0,0,0
129,Reallocation,143008.80000000005,0,0,0
129,Ride,61670.399999999994,0,0,0
130,Arrival,106497.59999999999,0,0,0
131,Arrival,124150.39999999997,0,0,0
131,Ride,24235.200000000008,0,0,0
132,Arrival,13728.0,0,0,0
132,Reallocation,92980.8,0,0,0
132,Ride,149054.40000000002,0,0,0
133,Arrival,114505.59999999998,0,0,0
133,Reallocation,151219.2,0,0,0
134,Arrival,8342.4,0,0,0
134,Ride,97996.79999999996,0,0,0
135,Arrival,169382.4,0,0,0
135,Reallocation,60984.00000000001,0,0,0
135,Ride,102256.0,0,0,0
136,Ride,95884.79999999999,0,0,0
137,Arrival,73312.8,0,0,0
137,Ride,51268.8,0,0,0
138,Reallocation,133003.19999999998,0,0,0
138,Ride,56284.799999999996,0,0,0
139,Arrival,124168.0,0,0,0
139,Dropped,100531.19999999998,0,0,0
139,Ride,52236.80000000001,0,0,0
140,Arrival,14361.6,0,0,0
140,Dropped,90868.8,0,0,0
140,Ride,61274.399999999994,0,0,0
141,Arrival,54384.0,0,0,0
141,Ride,37171.19999999998,0,0,0
142,Arrival,133900.80000000005,0,0,0
142,Ride,73180.8,0,0,0
143,Arrival,74236.8,0,0,0
143,Ride,14150.4,0,0,0
144,Arrival,75174.0,0,0,0
144,Dropped,236543.99999999997,0,0,0
144,Ride,199346.39999999997,0,0,0
145,Ride,121844.79999999999,0,0,0
146,Arrival,151430.4,0,0,0
146,Dropped,147232.80000000002,0,0,0
146,Ride,100636.80000000002,0,0,0
147,Arrival,40620.799999999996,0,0,0
147,Dropped,103857.6,0,0,0
147,Ride,76472.00000000001,0,0,0
148,Arrival,134521.2,0,0,0
148,Ride,108873.59999999999,0,0,0
149,Arrival,62369.999999999985,0,0,0
149,Dropped,80836.8,0,0,0
149,Ride,57023.99999999999,0,0,0
149,Rideshare,95145.60000000002,0,0,0
150,Arrival,119856.0,0,0,0
150,Dropped,104332.8,0,0,0
150,Ride,151615.2,0,0,0
151,Dropped,123895.2,0,0,0
151,Ride,50952.0,0,0,0
152,Arrival,129254.40000000001,0,0,0
152,Dropped,139576.79999999996,0,0,0
152,Ride,69537.6,0,0,0
153,Arrival,102154.79999999996,0,0,0
153,Ride,72600.0,0,0,0
154,Arrival,103672.79999999997,0,0,0
154,Ride,3960.0,0,0,0
155,Arrival,3960.0,0,0,0
155,Reallocation,67689.6,0,0,0
155,Ride,67126.40000000001,0,0,0
156,Arrival,54700.800000000025,0,0,0
156,Ride,93667.2,0,0,0
157,Arrival,119327.99999999999,0,0,0
157,Reallocation,156657.60000000003,0,0,0
157,Ride,47819.20000000001,0,0,0
158,Arrival,125769.6,0,0,0
158,Reallocation,64574.40000000002,0,0,0
158,Ride,62383.2,0,0,0
159,Arrival,130495.19999999997,0,0,0
159,Reallocation,141741.6,0,0,0
159,Ride,89707.2,0,0,0
160,Ride,110721.6,0,0,0
161,Arrival,58696.0,0,0,0
161,Ride,47203.20000000001,0,0,0
161,Rideshare,87700.80000000003,0,0,0
162,Reallocation,115315.20000000003,0,0,0
162,Ride,33501.6,0,0,0
163,Arrival,183356.7999999999,0,0,0
163,Reallocation,85113.60000000002,0,0,0
163,Ride,86855.99999999999,0,0,0
164,Arrival,143035.19999999998,0,0,0
164,Ride,155020.7999999999,0,0,0
165,Arrival,52773.59999999999,0,0,0
165,Reallocation,133214.40000000005,0,0,0
165,Ride,125056.79999999999,0,0,0
166,Ride,53855.99999999999,0,0,0
167,Arrival,114769.60000000002,0,0,0
167,Ride,68085.6,0,0,0
168,Arrival,48998.4,0,0,0
168,Ride,87331.19999999998,0,0,0
169,Arrival,60165.59999999999,0,0,0
169,Dropped,92241.59999999999,0,0,0
169,Ride,105124.79999999999,0,0,0
170,Arrival,100240.79999999999,0,0,0
170,Ride,44959.200000000004,0,0,0
171,Arrival,74659.20000000001,0,0,0
171,Reallocation,166320.00000000003,0,0,0
171,Ride,135907.19999999998,0,0,0
172,Arrival,94828.79999999999,0,0,0
172,Reallocation,24446.399999999998,0,0,0
173,Arrival,88616.0,0,0,0
173,Ride,69284.16,0,0,0
174,Arrival,14484.799999999997,0,0,0
174,Ride,57393.59999999999,0,0,0
175,Arrival,74384.64,0,0,0
176,Arrival,88690.79999999999,0,0,0
176,Ride,119011.20000000003,0,0,0
177,Arrival,45645.600000000006,0,0,0
177,Reallocation,156076.8,0,0,0
177,Ride,109837.19999999998,0,0,0
177,Rideshare,172444.79999999996,0,0,0
178,Arrival,107184.00000000003,0,0,0
178,Ride,35428.8,0,0,0
179,Arrival,140606.40000000002,0,0,0
179,Dropped,111144.0,0,0,0
179,Ride,9292.800000000001,0,0,0
180,Ride,51849.600000000006,0,0,0
181,Arrival,115526.4,0,0,0
181,Ride,150198.40000000002,0,0,0
182,Arrival,93667.2,0,0,0
182,Reallocation,192799.19999999995,0,0,0
182,Ride,13147.2,0,0,0
183,Arrival,21991.2,0,0,0
183,Ride,135053.6,0,0,0
184,Arrival,50564.799999999996,0,0,0
184,Ride,950.4,0,0,0
185,Arrival,67742.40000000001,0,0,0
185,Ride,77246.39999999998,0,0,0
186,Arrival,143774.39999999994,0,0,0
186,Ride,60253.6,0,0,0
187,Arrival,56469.6,0,0,0
188,Arrival,73884.79999999999,0,0,0
188,Ride,142322.4,0,0,0
189,Arrival,78249.59999999998,0,0,0
189,Reallocation,206131.19999999992,0,0,0
189,Ride,106682.4,0,0,0
190,Arrival,37118.4,0,0,0
190,Ride,71561.59999999999,0,0,0
191,Reallocation,149371.19999999998,0,0,0
191,Ride,47823.600000000006,0,0,0
192,Arrival,90002.87999999999,0,0,0
192,Ride,104878.39999999998,0,0,0
193,Arrival,39600.00000000001,0,0,0
193,Ride,62633.999999999985,0,0,0
194,Dropped,129940.8,0,0,0
194,Ride,101085.60000000002,0,0,0
195,Arrival,45513.600000000006,0,0,0
195,Dropped,103171.2,0,0,0
195,Reallocation,110827.20000000003,0,0,0
195,Ride,132158.4,0,0,0
196,Arrival,102263.04000000001,0,0,0
196,Reallocation,39758.399999999994,0,0,0
196,Ride,97204.79999999997,0,0,0
197,Arrival,44167.2,0,0,0
197,Ride,63518.4,0,0,0
198,Arrival,155548.8,0,0,0
198,Ride,126339.84,0,0,0
199,Ride,53539.20000000001,0,0,0
200,Ride,84902.4,0,0,0
200,Rideshare,74236.80000000002,0,0,0
201,Arrival,196257.6,0,0,0
201,Dropped,79041.59999999998,0,0,0
201,Reallocation,117427.20000000003,0,0,0
201,Ride,190792.8,0,0,0
202,Arrival,108187.20000000001,0,0,0
202,Ride,130099.20000000003,0,0,0
203,Arrival,38596.8,0,0,0
203,Dropped,103488.00000000003,0,0,0
203,Reallocation,165052.8,0,0,0
203,Ride,5491.200000000001,0,0,0
204,Arrival,39811.20000000001,0,0,0
204,Ride,42292.8,0,0,0
205,Arrival,56628.00000000001,0,0,0
205,Ride,143404.8,0,0,0
206,Arrival,61934.399999999994,0,0,0
207,Arrival,98630.4,0,0,0
207,Ride,138494.39999999997,0,0,0
208,Arrival,87819.6,0,0,0
208,Dropped,107527.20000000001,0,0,0
208,Ride,105203.99999999997,0,0,0
208,Rideshare,244305.59999999986,0,0,0
209,Arrival,63558.0,0,0,0
210,Arrival,119011.20000000003,0,0,0
210,Ride,109031.99999999997,0,0,0
211,Arrival,82645.2,0,0,0
211,Dropped,123076.8,0,0,0
211,Ride,1003.2,0,0,0
212,Arrival,92030.39999999997,0,0,0
212,Reallocation,154440.0,0,0,0
212,Ride,52800.0,0,0,0
213,Arrival,1108.8,0,0,0
213,Ride,76172.8,0,0,0
213,Rideshare,180628.8,0,0,0
214,Reallocation,131260.80000000005,0,0,0
214,Ride,142665.6,0,0,0
215,Arrival,124484.8,0,0,0
215,Dropped,116001.59999999999,0,0,0
215,Ride,43084.799999999996,0,0,0
216,Reallocation,154123.2,0,0,0
216,Ride,144038.39999999994,0,0,0
217,Arrival,81118.4,0,0,0
217,Ride,89469.59999999998,0,0,0
218,Arrival,119732.79999999997,0,0,0
218,Dropped,106216.0,0,0,0
219,Arrival,90974.39999999997,0,0,0
219,Dropped,134059.2,0,0,0
219,Ride,9820.8,0,0,0
220,Arrival,131762.39999999997,0,0,0
220,Reallocation,70329.59999999999,0,0,0
220,Ride,44352.0,0,0,0
221,Arrival,96412.79999999999,0,0,0
221,Reallocation,123129.59999999999,0,0,0
222,Arrival,87207.99999999999,0,0,0
222,Reallocation,179625.59999999998,0,0,0
222,Ride,73788.0,0,0,0
223,Arrival,144777.6,0,0,0
223,Reallocation,149529.60000000003,0,0,0
223,Ride,85615.19999999998,0,0,0
224,Arrival,97204.79999999997,0,0,0
224,Ride,92928.0,0,0,0
225,Arrival,167904.00000000006,0,0,0
225,Ride,152988.0,0,0,0
226,Arrival,98947.2,0,0,0
226,Dropped,119222.40000000002,0,0,0
226,Ride,16104.000000000002,0,0,0
227,Ride,77457.6,0,0,0
228,Arrival,105441.59999999999,0,0,0
228,Ride,77598.39999999998,0,0,0
229,Arrival,85166.40000000002,0,0,0
230,Arrival,107940.8,0,0,0
231,Arrival,16104.000000000002,0,0,0
231,Reallocation,173571.19999999992,0,0,0
231,Ride,17740.800000000003,0,0,0
232,Arrival,88239.35999999999,0,0,0
232,Ride,103206.39999999998,0,0,0
233,Arrival,4276.8,0,0,0
233,Reallocation,86908.8,0,0,0
234,Arrival,69062.4,0,0,0
234,Reallocation,179625.59999999998,0,0,0
234,Ride,53011.19999999999,0,0,0
235,Arrival,24974.399999999998,0,0,0
235,Ride,24974.399999999998,0,0,0
236,Ride,11193.6,0,0,0
237,Arrival,136012.79999999996,0,0,0
237,Ride,110809.59999999998,0,0,0
238,Arrival,185433.59999999998,0,0,0
238,Ride,93772.79999999999,0,0,0
239,Arrival,132211.2,0,0,0
239,Reallocation,145860.0,0,0,0
239,Ride,82024.8,0,0,0
240,Arrival,126170.88,0,0,0
240,Reallocation,154387.19999999998,0,0,0
240,Ride,94507.59999999999,0,0,0
241,Arrival,82922.39999999998,0,0,0
241,Ride,178675.2,0,0,0
242,Ride,54489.600000000006,0,0,0
243,Ride,87685.7142857143,0,0,0
244,Arrival,61617.6,0,0,0
244,Ride,102220.79999999999,0,0,0
245,Arrival,92241.59999999998,0,0,0
245,Ride,76427.99999999999,0,0,0
246,Arrival,143404.8,0,0,0
246,Ride,63043.200000000004,0,0,0
246,Rideshare,234379.1999999999,0,0,0
247,Arrival,39881.6,0,0,0
248,Reallocation,83635.2,0,0,0
249,Arrival,104948.8,0,0,0
249,Ride,100372.80000000002,0,0,0
250,Arrival,85430.4,0,0,0
250,Reallocation,78513.60000000002,0,0,0
251,Arrival,165739.19999999984,0,0,0
251,Ride,26347.199999999993,0,0,0
252,Arrival,75482.87999999999,0,0,0
252,Reallocation,53275.20000000002,0,0,0
252,Ride,139465.92,0,0,0
253,Arrival,23786.399999999998,0,0,0
253,Ride,79587.2,0,0,0
254,Arrival,83661.6,0,0,0
254,Ride,131524.80000000002,0,0,0
255,Arrival,93962.87999999999,0,0,0
255,Ride,121574.40000000001,0,0,0
256,Arrival,55044.0,0,0,0
256,Ride,52272.000000000015,0,0,0
257,Arrival,90433.20000000001,0,0,0
257,Reallocation,60403.200000000004,0,0,0
257,Ride,60825.6,0,0,0
258,Arrival,85984.79999999999,0,0,0
258,Ride,110457.59999999999,0,0,0
259,Arrival,66862.39999999998,0,0,0
260,Arrival,15048.000000000002,0,0,0
260,Ride,74326.55999999998,0,0,0
262,Arrival,104104.0,0,0,0
262,Ride,73444.79999999999,0,0,0
263,Arrival,34465.2,0,0,0
263,Ride,136857.6,0,0,0
264,Arrival,70188.8,0,0,0
264,Reallocation,170860.79999999996,0,0,0
264,Ride,110636.30769230772,0,0,0
265,Arrival,245572.80000000005,0,0,0
265,Ride,148209.59999999998,0,0,0
266,Arrival,67214.40000000001,0,0,0
266,Ride,85219.20000000001,0,0,0
267,Arrival,23284.8,0,0,0
267,Ride,73955.2,0,0,0
268,Reallocation,184905.59999999998,0,0,0
268,Ride,126139.2,0,0,0
269,Arrival,58819.20000000001,0,0,0
269,Ride,67900.8,0,0,0
270,Arrival,82040.64000000001,0,0,0
270,Ride,93961.37142857142,0,0,0
270,Rideshare,40603.2,0,0,0
271,Arrival,43045.2,0,0,0
271,Reallocation,156288.0,0,0,0
272,Arrival,33184.80000000001,0,0,0
272,Reallocation,118905.60000000003,0,0,0
272,Ride,93667.20000000001,0,0,0
273,Arrival,130389.59999999998,0,0,0
273,Ride,94689.59999999999,0,0,0
274,Arrival,70364.79999999999,0,0,0
274,Ride,148183.19999999995,0,0,0
274,Rideshare,125241.60000000005,0,0,0
275,Arrival,141644.80000000002,0,0,0
275,Ride,128356.79999999996,0,0,0
276,Arrival,59840.0,0,0,0
276,Ride,125210.8,0,0,0
277,Arrival,133900.80000000002,0,0,0
278,Arrival,55862.4,0,0,0
279,Arrival,89435.65714285716,0,0,0
