minute,vehicles_at_PUDOs,vehicles_enroute,vehicles reallocating,num_rideshares
838,9601.37356321839,2795.5919540229884,103.03448275862068,433.6896551724138
839,9712.099476439791,2685.916230366492,101.98429319371728,408.63350785340316
840,9154.453089244851,3225.966819221968,119.58009153318078,631.4479405034325
841,8879.264423076924,3480.355769230769,140.37980769230768,827.0721153846154
842,8994.76439790576,3363.4659685863876,141.7696335078534,797.5706806282723
843,8838.513866231648,3503.941272430669,157.54486133768353,852.2169657422512
844,8882.446153846155,3453.0358974358974,164.5179487179487,873.4615384615385
845,8993.013824884792,3343.8571428571427,163.1290322580645,836.6267281105991
846,8768.390357698288,3486.2566096423016,245.35303265940902,878.3328149300155
847,8786.371287128713,3445.628712871287,268.0,879.990099009901
848,8886.984126984127,3344.1481481481483,268.86772486772486,839.2592592592592
849,8717.131297709924,3509.3770992366412,273.49160305343514,868.7221374045802
850,8775.061611374407,3448.9383886255923,276.0,848.5924170616114
851,8878.454081632653,3347.9132653061224,273.6326530612245,796.7142857142857
852,8688.25,3532.8974719101125,278.85252808988764,824.2752808988764
853,8746.213991769548,3493.732510288066,260.05349794238685,813.1358024691358
854,8886.323076923078,3368.7589743589742,244.91794871794872,772.7179487179487
855,8712.518796992481,3542.7157894736843,244.7654135338346,798.6210526315789
856,8748.275,3507.845,243.88,782.655
857,8861.783653846154,3395.764423076923,242.45192307692307,744.2644230769231
858,8692.645161290322,3559.7903225806454,247.56451612903226,776.5469208211143
859,8736.436842105262,3512.642105263158,250.92105263157896,763.4842105263158
860,8837.60396039604,3413.6485148514853,248.74752475247524,733.1485148514852
861,8653.715555555556,3574.468148148148,271.8162962962963,784.9081481481481
862,8701.453271028038,3518.785046728972,279.7616822429907,786.7850467289719
863,8818.782828282829,3405.969696969697,275.24747474747477,748.060606060606
864,8637.864640883978,3584.193370165746,277.94198895027625,787.4005524861878
865,8714.8125,3507.1875,278.0,781.0178571428571
866,8851.639269406392,3378.8721461187215,269.48858447488584,740.1963470319635
867,8701.871449925262,3522.372197309417,275.75635276532137,772.1091180866965
868,8776.889361702128,3445.1106382978724,278.0,744.6595744680851
869,8902.908108108108,3319.4108108108107,277.68108108108106,703.2810810810811
870,8728.68238557559,3488.421636615811,282.8959778085992,749.4396671289875
871,8794.67372881356,3425.5889830508477,279.73728813559325,740.0127118644068
872,8924.568075117371,3306.6009389671362,268.83098591549293,694.62441314554
873,8772.24,3452.9456,274.8144,726.0544
874,8813.271551724138,3416.2887931034484,270.4396551724138,704.9612068965517
875,8956.03056768559,3293.2096069868994,250.75982532751092,663.8471615720524
876,8771.786816269285,3452.064516129032,276.14866760168303,694.6143057503506
877,8871.677536231884,3383.503623188406,244.81884057971016,681.8623188405797
878,9029.464419475655,3269.9737827715358,200.56179775280899,637.0786516853933
879,8886.60888252149,3427.028653295129,186.3624641833811,687.5816618911175
880,8936.004464285714,3379.2991071428573,184.69642857142858,689.8125
881,9080.985645933015,3240.1052631578946,178.9090909090909,652.2344497607655
882,8939.43211678832,3384.5036496350367,176.06423357664232,693.6437956204379
883,9024.778761061947,3300.0353982300885,175.18584070796462,688.6725663716815
884,9154.863414634146,3167.9219512195123,177.21463414634147,649.9121951219512
885,8996.577746077033,3319.06847360913,184.35378031383738,687.4336661911555
886,9047.846846846847,3258.9864864864867,193.16666666666666,682.072072072072
887,9148.778350515464,3157.783505154639,193.43814432989691,650.5773195876288
888,8963.332443257677,3343.146862483311,193.520694259012,715.2323097463284
889,9021.449339207049,3276.20704845815,202.34361233480178,718.6123348017621
890,9125.126903553299,3167.238578680203,207.63451776649745,677.0812182741116
891,8933.844879518072,3328.878012048193,237.27710843373495,728.3192771084338
892,8990.302325581395,3287.9627906976743,221.73488372093024,720.3023255813954
893,9115.647887323943,3169.9718309859154,214.38028169014083,680.793427230047
894,8952.281626506025,3328.614457831325,219.1039156626506,722.9698795180723
895,8976.37037037037,3301.804232804233,221.82539682539684,739.8835978835979
896,9090.775119617225,3190.4210526315787,218.80382775119617,704.0430622009569
897,8937.274478330659,3340.9502407704654,221.77528089887642,742.1476725521669
898,8973.693779904306,3306.3875598086124,219.91866028708134,736.755980861244
899,9089.174887892377,3197.3139013452915,213.51121076233184,693.5515695067264
900,8713.44300911854,3561.937689969605,224.6193009118541,876.5296352583587
901,8594.839024390243,3671.458536585366,233.70243902439023,992.7170731707317
902,8729.487804878048,3541.4146341463415,229.09756097560975,951.109756097561
903,8540.139240506329,3731.3278481012658,228.53291139240505,1034.486075949367
904,8558.034482758621,3712.5991379310344,229.36637931034483,1048.25
905,8675.874439461883,3596.560538116592,227.56502242152467,993.4125560538116
906,8461.547146401985,3797.4292803970225,241.02357320099256,1058.0918114143922
907,8502.99537037037,3751.1064814814813,245.89814814814815,1053.0416666666667
908,8631.593869731802,3624.030651340996,244.37547892720306,1002.4827586206897
909,8433.950182260025,3816.0,250.0498177399757,1078.9076549210206
910,8473.577868852459,3780.7008196721313,245.72131147540983,1084.4795081967213
911,8607.392857142857,3656.276785714286,236.33035714285714,1027.7276785714287
912,8401.041997729852,3853.8479001135074,245.11010215664018,1108.938706015891
913,8450.991150442478,3802.137168141593,246.8716814159292,1108.853982300885
914,8573.113924050633,3684.143459915612,242.74261603375527,1053.746835443038
915,8353.69785794814,3884.719278466742,261.5828635851184,1149.8974069898534
916,8371.298039215686,3850.607843137255,278.09411764705885,1164.313725490196
917,8499.987012987012,3726.220779220779,273.7922077922078,1110.891774891775
918,8210.345238095239,3942.7238095238095,346.93095238095236,1206.8595238095238
919,8185.308943089431,3939.1178861788617,375.5731707317073,1224.0487804878048
920,8312.640926640926,3813.2046332046334,374.1544401544402,1164.4942084942086
921,8100.175722543353,4011.6809248554914,388.1433526011561,1248.9872832369942
922,8088.974358974359,4006.102564102564,404.9230769230769,1259.6307692307691
923,8191.617511520737,3906.9861751152075,401.3963133640553,1208.078341013825
924,7992.818823529412,4100.703529411765,406.47764705882355,1287.1576470588236
925,8057.237547892721,4062.3639846743295,380.3984674329502,1285.4674329501916
926,8194.697674418605,3944.1162790697676,361.1860465116279,1225.6317829457364
927,7924.815602836879,4150.741134751773,424.4432624113475,1333.8557919621749
928,7899.385542168675,4139.080321285141,461.53413654618475,1368.2570281124497
929,8024.057416267942,4019.1722488038276,456.77033492822966,1304.8803827751196
930,7762.684807256236,4231.756235827665,505.55895691609976,1398.5804988662132
931,7749.532520325203,4222.918699186992,527.5487804878048,1394.5365853658536
932,7878.8,4109.309090909091,511.8909090909091,1327.009090909091
933,7650.182448036951,4307.75519630485,542.0623556581986,1414.9815242494226
934,7701.870078740158,4254.114173228347,544.0157480314961,1413.4724409448818
935,7838.685483870968,4130.459677419355,530.8548387096774,1334.2459677419354
936,7573.441704035875,4343.096412556054,583.4618834080718,1420.590807174888
937,7591.315789473684,4312.983805668016,595.7004048582996,1432.3562753036438
938,7725.853174603175,4188.261904761905,585.8849206349206,1353.3412698412699
939,7486.204646017699,4393.566371681416,620.2289823008849,1441.2057522123894
