lat,long,weight
30.332062,-97.702825,78
30.328697,-97.704245,7
30.341165,-97.703869,93
30.33851,-97.701502,73
30.31989,-97.693895,18
30.31989,-97.692073,52
30.320108,-97.688559,135
30.321926,-97.692126,1
30.322191,-97.688857,65
30.313183,-97.690581,41
30.33548,-97.683978,231
30.333629,-97.690475,23
30.334783,-97.690191,37
30.293381,-97.673043,52
30.292377,-97.663885,200
30.300532,-97.672864,143
30.304646,-97.66425,167
30.302369,-97.660084,1
30.302693,-97.66126,6
30.284927,-97.661811,37
30.283689,-97.671599,57
30.286181,-97.6689,4
30.286368,-97.670191,11
30.286441,-97.674977,19
30.29052,-97.672613,9
30.288426,-97.669068,27
30.30782,-97.67303,31
30.307523,-97.677988,98
30.308585,-97.669013,95
30.284509,-97.65972,25
30.28123,-97.660393,9
30.280156,-97.661512,34
30.302674,-97.656988,3
30.309099,-97.654129,39
30.326282,-97.673713,7
30.327082,-97.674774,1
30.327153,-97.668708,3
30.326598,-97.668199,1
30.325919,-97.674575,7
30.320886,-97.659773,1
30.326601,-97.67447,1
30.326379,-97.674654,3
30.327588,-97.677151,3
30.328359,-97.676654,23
30.323128,-97.67605,35
30.324318,-97.672454,1
30.324634,-97.671539,1
30.318371,-97.679867,23
30.323456,-97.670929,1
30.323327,-97.67025,1
30.324832,-97.677375,1
30.323016,-97.669486,1
30.322776,-97.670457,35
30.333725,-97.677994,1
30.335676,-97.678559,187
30.335411,-97.66908,383
30.329883,-97.667088,33
30.330579,-97.672592,86
30.328982,-97.673778,21
30.332483,-97.679633,93
30.328076,-97.676095,3
30.319195,-97.660866,96
30.371583,-97.710858,29
30.376973,-97.709878,62
30.375623,-97.700247,73
30.377251,-97.70001,59
30.354354,-97.68169,57
30.352414,-97.678628,27
30.360613,-97.684684,80
30.366049,-97.681247,12
30.365679,-97.682373,23
30.37345,-97.677494,9
30.379405,-97.682053,57
30.381612,-97.686121,528
30.372053,-97.69149,203
30.386307,-97.683767,83
30.399134,-97.679034,15
30.3722,-97.68021,174
30.366673,-97.683664,80
30.372571,-97.678995,23
30.364326,-97.684116,100
30.375187,-97.672028,68
30.376399,-97.674626,46
30.378845,-97.681021,46
30.376232,-97.677561,34
30.375088,-97.677379,3
30.372525,-97.677118,125
30.380319,-97.673633,11
30.383331,-97.673659,23
30.3734,-97.663247,17
30.374144,-97.669794,81
30.378411,-97.666521,5
30.361885,-97.679328,85
30.355992,-97.683184,35
30.361855,-97.709533,91
30.359423,-97.704104,191
30.359656,-97.698534,43
30.35748,-97.699778,38
30.350356,-97.69398,36
30.360618,-97.693354,56
30.353257,-97.705262,168
30.359052,-97.685671,3
30.362796,-97.696762,265
30.364998,-97.701203,143
30.364583,-97.695756,153
30.366606,-97.700189,200
30.360039,-97.692269,41
30.35837,-97.688887,103
30.366853,-97.700722,39
30.359977,-97.685992,166
30.365309,-97.684517,91
30.350236,-97.713028,4
30.351092,-97.712449,31
30.35443,-97.703913,79
30.345573,-97.707277,85
30.34773,-97.710661,19
30.345573,-97.706022,84
30.346353,-97.712488,26
30.348228,-97.711238,12
30.345942,-97.710213,111
30.346936,-97.71328,7
30.348919,-97.711753,11
30.346655,-97.710042,29
30.349688,-97.712008,16
30.367433,-97.706184,23
30.36904,-97.705431,78
30.365189,-97.701594,16
30.364905,-97.707672,75
30.37087,-97.709336,79
30.363468,-97.712885,41
30.351975,-97.690174,54
30.348201,-97.692554,40
30.357307,-97.686743,84
30.355249,-97.683366,12
30.355683,-97.684078,10
30.355361,-97.682261,152
30.353104,-97.685992,37
30.358347,-97.686153,41
30.35481,-97.682544,4
30.370957,-97.692104,116
30.392076,-97.707934,247
30.387461,-97.698456,90
30.385886,-97.695512,216
30.39811,-97.704036,89
30.400335,-97.702582,204
30.388683,-97.710122,272
30.382191,-97.709561,104
30.378407,-97.706304,139
30.400311,-97.707452,73
30.358571,-97.670468,5
30.362684,-97.668125,13
30.372294,-97.665463,55
30.358514,-97.674798,29
30.344808,-97.674314,82
30.35637,-97.671858,80
30.350479,-97.675576,93
30.345585,-97.677071,52
30.363857,-97.679043,32
30.395723,-97.672955,59
30.384349,-97.674249,13
30.396128,-97.67138,11
30.39548,-97.670307,202
30.380967,-97.672507,7
30.396761,-97.672592,20
30.398475,-97.671595,89
30.392208,-97.66119,27
30.393151,-97.653868,24
30.377232,-97.676904,5
30.379816,-97.672884,51
30.401546,-97.67888,98
30.400589,-97.676574,35
30.399285,-97.674571,142
30.404124,-97.67596,107
30.402029,-97.673979,59
30.402853,-97.673361,99
30.405365,-97.673503,20
30.382004,-97.661142,43
30.390634,-97.658879,68
30.182514,-97.540951,1
30.222104,-97.632903,65
30.257058,-97.611354,1
30.247968,-97.579125,175
30.157766,-97.59934,5
30.177262,-97.639538,42
30.163145,-97.636769,1
30.202109,-97.637544,1
30.261929,-97.620468,20
30.274339,-97.63525,77
30.262993,-97.62151,9
30.248544,-97.560827,15
30.255091,-97.555928,5
30.256684,-97.554974,3
30.342829,-97.615454,65
30.346027,-97.613586,35
30.352483,-97.639109,12
30.358734,-97.60582,3
30.343886,-97.579923,1
30.342182,-97.570596,55
30.342352,-97.585073,1
30.340873,-97.557365,87
30.343072,-97.542135,1
30.378256,-97.583616,1
30.34856,-97.558961,21
30.342048,-97.568912,53
30.366481,-97.566501,17
30.385635,-97.584546,3
30.349038,-97.538265,1
30.290951,-97.627772,6
30.322023,-97.630316,7
30.2983,-97.623014,33
30.311584,-97.614485,78
30.32621,-97.605033,1
30.338515,-97.618409,11
30.297339,-97.640996,42
30.286378,-97.63067,102
30.294123,-97.625719,13
30.299094,-97.64632,23
30.330815,-97.62313,3
30.334312,-97.621131,5
30.352404,-97.615769,78
30.375829,-97.62828,13
30.364442,-97.628657,7
30.390038,-97.624432,3
30.381294,-97.606003,9
30.367186,-97.615171,1
30.365429,-97.617722,5
30.378277,-97.635707,1
30.364355,-97.612439,51
30.362644,-97.629357,7
30.394418,-97.644066,51
30.40338,-97.638272,49
30.352565,-97.61191,16
30.394636,-97.595064,1
30.305063,-97.563979,1
30.337437,-97.558221,19
30.321883,-97.542475,9
30.304888,-97.530454,3
30.30054,-97.527943,5
30.338695,-97.525887,17
30.38719,-97.553175,1
30.373788,-97.561842,15
30.380946,-97.540065,1
30.367369,-97.528273,95
30.402272,-97.530808,1
30.510388,-98.038942,17
30.47257,-97.780251,36
30.474049,-97.773758,28
30.474812,-97.774529,30
30.473105,-97.78044,10
30.471878,-97.783285,17
30.474461,-97.770869,6
30.45312,-97.77596,28
30.451496,-97.780649,18
30.664729,-97.922419,26
30.674549,-97.933511,5
30.667956,-97.911038,11
30.682241,-97.893854,5
30.428919,-97.78237,96
30.432049,-97.776088,79
30.445967,-97.779272,64
30.450154,-97.784945,91
30.4565,-97.776623,21
30.463153,-97.779733,113
30.508765,-97.789636,1
30.507764,-97.775032,1
30.537217,-97.776255,63
30.662809,-97.879073,11
30.688883,-97.878742,5
30.590239,-97.804445,1
30.596977,-97.76432,5
30.576287,-97.783603,1
30.582212,-97.776335,73
30.688299,-97.832567,11
30.63684,-97.798583,19
30.634317,-97.779071,3
30.660277,-97.947207,1
30.68251,-97.849655,11
30.666478,-97.868297,3
30.7129,-97.797916,47
30.705619,-97.777088,51
30.714424,-97.766509,9
30.733725,-97.794622,1
30.720897,-97.773644,59
30.779696,-97.792564,1
30.784815,-97.776718,3
30.819274,-97.777995,1
30.844098,-97.784946,3
30.852156,-97.746004,3
30.539889,-97.779875,13
30.567858,-97.776853,76
30.66944,-97.737971,9
30.682861,-97.717634,126
30.666229,-97.665892,12
30.674023,-97.662287,11
30.670135,-97.66586,1
30.674998,-97.621543,1
30.676805,-97.542356,3
30.659603,-97.538345,7
30.677696,-97.53097,1
30.738582,-97.774019,61
30.673487,-97.701638,33
30.675055,-97.669762,1
30.667619,-97.669401,1
30.675336,-97.664613,11
30.675304,-97.662512,1
30.676516,-97.662888,1
30.661745,-97.672155,5
30.835002,-97.790807,1
30.86635,-97.801423,1
30.669994,-97.633275,1
30.674731,-97.585937,13
30.668111,-97.583107,23
30.474651,-97.770795,11
30.471985,-97.783326,7
30.441101,-97.782399,66
30.439185,-97.779349,144
30.439764,-97.778785,36
30.441616,-97.781865,53
30.4478,-97.790151,44
30.436169,-97.773713,9
30.435898,-97.772922,33
30.447815,-97.790023,11
30.44215,-97.911725,70
30.449426,-97.904401,30
30.557239,-97.945845,7
30.511005,-97.911433,85
30.649572,-97.910658,3
30.572379,-97.907746,41
30.659744,-97.893731,5
30.477924,-97.901209,81
30.518785,-97.894821,43
30.546577,-97.851843,53
30.538015,-97.800184,45
30.545899,-97.793087,67
30.529622,-97.844844,3937
30.542832,-97.839396,25
30.539524,-97.83799,57
30.53455,-97.829919,61
30.536792,-97.806164,1
30.492385,-97.979233,9
30.481116,-97.976926,79
30.474005,-97.974251,46
30.454777,-97.979566,60
30.472365,-97.991415,188
30.453639,-97.986889,93
30.656102,-98.008957,13
30.666847,-97.916857,17
30.456943,-97.845607,67
30.473235,-97.846112,137
30.522306,-97.84176,139
30.420247,-97.845343,322
30.445155,-97.831847,40
30.460705,-97.838284,73
30.474667,-97.841321,53
30.475713,-97.815704,15
30.475362,-97.809721,108
30.517502,-97.839735,93
30.514122,-97.851342,63
30.527014,-97.854638,88
30.470209,-97.790016,9
30.469788,-97.797417,1
30.482038,-97.80369,31
30.479035,-97.803249,12
30.471311,-97.798471,85
30.471494,-97.79779,54
30.484195,-97.852776,173
30.479756,-97.80205,151
30.481923,-97.804055,6
30.469754,-97.797538,3
30.504575,-97.856275,1
30.512101,-97.85779,41
30.511701,-97.88545,26
30.52077,-97.853647,96
30.449621,-97.819026,56
30.446738,-97.811609,15
30.458053,-97.81113,83
30.438159,-97.810385,15
30.441085,-97.805994,31
30.441968,-97.805213,7
30.446941,-97.800091,95
30.461285,-97.815652,9
30.444635,-97.786519,40
30.444068,-97.787057,124
30.455395,-97.826257,65
30.455006,-97.824879,3
30.419433,-97.801209,11
30.431549,-97.800483,43
30.422286,-97.79351,26
30.421551,-97.794047,15
30.422111,-97.78731,41
30.430501,-97.802975,21
30.412155,-97.792001,13
30.468104,-97.796445,1
30.467492,-97.796187,5
30.46944,-97.789702,147
30.455434,-97.80665,39
30.455257,-97.791952,3
30.457609,-97.80047,79
30.448557,-97.790346,3
30.46096,-97.793945,9
30.455131,-97.792371,15
30.465678,-97.795803,35
30.467018,-97.799086,9
30.456205,-97.791722,55
30.461121,-97.793506,22
30.448452,-97.790726,89
30.460829,-97.794397,7
30.465279,-97.796138,59
30.468507,-97.794356,59
30.468405,-97.794313,17
30.466914,-97.799042,1
30.465641,-97.795922,32
30.468463,-97.796917,3
30.468438,-97.797041,5
30.46551,-97.795395,105
30.455925,-97.792581,42
30.454047,-97.791597,29
30.462767,-97.794615,9
30.454037,-97.791724,13
30.462731,-97.794735,13
30.451705,-97.809791,13
30.446946,-97.80697,45
30.465814,-97.801656,35
30.466402,-97.800677,1
30.466666,-97.801244,20
30.466727,-97.800017,5
30.466247,-97.800367,23
30.46723,-97.796924,3
30.4701,-97.797257,9
30.469975,-97.797871,7
30.467894,-97.797175,9
30.466861,-97.800598,5
30.448693,-97.789883,68
30.446217,-97.789756,77
30.45534,-97.791477,27
30.446597,-97.7889,57
30.471959,-97.784491,3
30.471174,-97.784199,55
30.504523,-97.819604,178
30.504654,-97.812101,27
30.509406,-97.823042,63
30.505147,-97.835235,95
30.522152,-97.824428,98
30.524532,-97.816494,48
30.538924,-97.814858,1
30.477586,-97.817442,58
30.494247,-97.81086,27
30.500686,-97.816213,17
30.505585,-97.798293,21
30.502797,-97.806449,91
30.480587,-97.832681,292
30.493729,-97.826739,180
30.500228,-97.830302,91
30.475778,-97.837875,167
30.495675,-97.822541,164
30.516557,-97.827138,91
30.520525,-97.829851,119
30.526303,-97.832337,41
30.537124,-97.820935,65
30.531101,-97.840061,51
30.532673,-97.835079,3368
30.513411,-97.82479,31
30.489395,-97.808611,43
30.479146,-97.80311,13
30.481865,-97.80524,17
30.484041,-97.806256,1
30.483251,-97.803834,14
30.502964,-97.802118,62
30.503126,-97.809356,50
30.52827,-97.803678,55
30.53082,-97.793404,45
30.527072,-97.808026,37
30.589764,-97.880361,9
30.630726,-97.904345,15
30.55613,-97.849462,45
30.557829,-97.843843,63
30.552154,-97.841105,111
30.568872,-97.848488,87
30.597106,-97.862139,1
30.617735,-97.85978,17
30.652987,-97.875071,15
30.638304,-97.832758,1
30.580861,-97.818602,13
30.582649,-97.835462,4
30.643704,-97.871143,35
30.62678,-97.824635,9
30.60465,-97.816167,3
30.565791,-97.865207,71
30.573004,-97.882665,109
30.578448,-97.852391,246
30.576412,-97.871701,156
30.551599,-97.855188,50
30.564475,-97.864139,138
30.57955,-97.856386,91
30.580474,-97.85324,92
30.565183,-97.81964,59
30.58685,-97.809208,13
30.568503,-97.801464,77
30.566981,-97.813898,15
30.574615,-97.789068,90
30.563766,-97.824442,19
30.560418,-97.835783,129
30.576138,-97.784476,3
30.696104,-97.877659,11
30.740692,-97.896759,21
30.714984,-97.927233,13
30.774649,-97.876885,3
30.806588,-97.889688,1
30.782089,-97.852337,1
30.803422,-97.850393,1
30.805549,-97.844985,1
30.815593,-97.808884,5
30.690112,-97.971308,5
30.682505,-97.959478,3
30.688541,-97.936631,18
30.700051,-97.944317,23
30.726002,-97.875969,23
30.756328,-97.876023,3
30.707579,-97.85907,1
30.703334,-97.827939,9
30.732835,-97.845932,11
30.721292,-97.831363,7
30.764621,-97.842461,3
30.772247,-97.815611,1
30.707009,-97.877008,3
30.704407,-97.872008,1
30.840941,-97.864193,1
30.85079,-97.834573,3
30.824251,-97.858053,1
30.887819,-97.801274,3
30.836043,-97.901526,1
30.828112,-97.809675,1
30.85163,-97.82009,1
30.853411,-97.800416,5
30.839294,-97.802601,1
30.832592,-97.797071,1
30.841155,-97.793799,3
30.844619,-97.795097,1
30.841914,-97.791371,1
30.835961,-97.791663,1
30.48454,-97.650617,39
30.481942,-97.646667,91
30.543863,-97.760202,238
30.535557,-97.742113,140
30.412924,-97.651448,302
30.442467,-97.643076,192
30.456432,-97.651139,331
30.465808,-97.64422,105
30.537006,-97.692298,46
30.541872,-97.692531,63
30.486964,-97.643065,19
30.538996,-97.666118,23
30.540801,-97.658552,69
30.534723,-97.698718,84
30.546142,-97.69453,1
30.53598,-97.694682,31
30.540201,-97.69071,58
30.535682,-97.690609,13
30.54473,-97.6932,25
30.535583,-97.693068,11
30.554615,-97.691839,30
30.537337,-97.691299,23
30.535737,-97.681304,106
30.549294,-97.675269,170
30.538693,-97.668085,54
30.543529,-97.649715,31
30.536342,-97.651289,183
30.547028,-97.636558,126
30.587911,-97.657458,59
30.598678,-97.634931,1
30.572768,-97.649867,71
30.557626,-97.644972,1
30.635633,-97.654914,35
30.638104,-97.644312,15
30.447201,-97.638818,130
30.448384,-97.661463,331
30.4961,-97.645259,158
30.49598,-97.65395,140
30.546351,-97.620211,120
30.534992,-97.60082,19
30.545928,-97.60082,81
30.517886,-97.571325,54
30.539912,-97.562729,321
30.53844,-97.574133,1
30.561894,-97.569248,5
30.542054,-97.55004,290
30.520135,-97.544642,138
30.54355,-97.541523,74
30.54647,-97.613963,55
30.539721,-97.613816,162
30.532765,-97.605992,51
30.53657,-97.588612,205
30.665946,-97.644186,1
30.663053,-97.651271,46
30.518637,-97.649818,25
30.51926,-97.645867,66
30.432226,-97.652867,83
30.545279,-97.708038,88
30.532051,-97.707078,118
30.508417,-97.645613,31
30.512329,-97.645855,19
30.6198,-97.648768,1
30.621024,-97.644216,1
30.616557,-97.652146,1
30.428277,-97.647199,177
30.479417,-97.672115,25
30.472643,-97.669999,1
30.479097,-97.674526,93
30.472643,-97.672541,26
30.477196,-97.67227,45
30.471264,-97.670375,1
30.473376,-97.699984,1
30.476164,-97.698455,1
30.476245,-97.703571,3
30.476501,-97.698171,1
30.473346,-97.700339,3
30.476011,-97.704179,1
30.479164,-97.713647,7
30.479449,-97.724299,1
30.479243,-97.724339,28
30.478926,-97.713693,3
30.474693,-97.767314,15
30.462634,-97.71439,5
30.46822,-97.711022,1
30.409441,-97.713993,20
30.410286,-97.711415,9
30.41159,-97.721695,47
30.421097,-97.705453,14
30.443343,-97.707475,25
30.448854,-97.725605,65
30.476019,-97.705779,1
30.471908,-97.690427,23
30.476115,-97.685819,33
30.476648,-97.693504,9
30.510864,-97.707405,115
30.498858,-97.721344,330
30.525556,-97.708129,105
30.521186,-97.734846,93
30.529987,-97.719633,42
30.477155,-97.673124,36
30.47197,-97.671492,3
30.52214,-97.711732,43
30.518784,-97.718423,33
30.472018,-97.663236,113
30.479098,-97.659128,15
30.435136,-97.766381,83
30.442002,-97.771756,22
30.418581,-97.747206,38
30.418766,-97.746261,42
30.42339,-97.748743,3
30.443379,-97.775905,199
30.438053,-97.771681,43
30.436971,-97.760827,216
30.418423,-97.746553,59
30.423917,-97.748784,25
30.424096,-97.748686,40
30.429501,-97.759057,32
30.4436,-97.742147,7
30.424368,-97.769131,15
30.428854,-97.75948,7
30.42285,-97.762609,52
30.426096,-97.75201,40
30.427641,-97.760103,70
30.430144,-97.764551,35
30.424147,-97.756886,169
30.429568,-97.760271,64
30.426928,-97.754346,76
30.426058,-97.753889,98
30.425646,-97.752839,37
30.42328,-97.74884,108
30.425717,-97.751917,8
30.425138,-97.751199,43
30.433749,-97.768517,5
30.432639,-97.766901,27
30.433846,-97.768417,5
30.433175,-97.766563,2
30.420125,-97.772972,67
30.434625,-97.767927,17
30.434147,-97.769932,45
30.436964,-97.775785,86
30.434873,-97.770067,12
30.437025,-97.77455,15
30.435768,-97.770246,33
30.433222,-97.768158,3
30.434425,-97.769189,18
30.417404,-97.750163,95
30.427203,-97.756272,1
30.427409,-97.756126,25
30.426655,-97.753306,36
30.427678,-97.757112,29
30.428565,-97.758205,11
30.448963,-97.758657,77
30.45592,-97.776371,39
30.45534,-97.769187,92
30.457057,-97.762698,127
30.411407,-97.729452,119
30.415,-97.736948,17
30.482033,-97.746779,3
30.480685,-97.753703,16
30.481654,-97.748663,1
30.480842,-97.74819,1
30.480886,-97.746779,3
30.482571,-97.743925,58
30.512404,-97.75711,7
30.510066,-97.736566,109
30.505347,-97.737881,65
30.479048,-97.756502,5
30.481333,-97.748792,1
30.515794,-97.726182,107
30.47929,-97.757457,9
30.477895,-97.757972,9
30.479351,-97.756071,5
30.476172,-97.766946,3
30.511624,-97.766834,62
30.480372,-97.738276,5
30.480555,-97.738199,30
30.493005,-97.725674,170
30.503309,-97.730184,133
30.499992,-97.740616,69
30.481788,-97.740518,104
30.480572,-97.740615,3
30.481985,-97.743634,23
30.48072,-97.742889,7
30.531697,-97.733191,87
30.514762,-97.734888,45
30.445468,-97.695641,9
30.430871,-97.700679,9
30.440033,-97.696581,69
30.443281,-97.695558,43
30.430782,-97.70031,19
30.445468,-97.695225,13
30.426695,-97.676284,62
30.440054,-97.695857,16
30.440922,-97.68752,395
30.440216,-97.697764,80
30.443377,-97.696676,1
30.441813,-97.703667,40
30.435727,-97.682627,111
30.421146,-97.682906,250
30.434743,-97.676866,105
30.436024,-97.668472,1
30.44255,-97.667253,1
30.436936,-97.669114,33
30.442718,-97.668,1
30.441205,-97.666093,42
30.443473,-97.668711,61
30.439962,-97.669378,45
30.443586,-97.666213,79
30.440939,-97.666736,1
30.432437,-97.699327,132
30.422607,-97.703026,104
30.419963,-97.703472,83
30.427284,-97.700957,133
30.431209,-97.687203,136
30.415585,-97.695554,178
30.430823,-97.701145,15
30.424236,-97.703361,61
30.432826,-97.700478,19
30.42594,-97.689668,264
30.42399,-97.685878,90
30.421025,-97.704149,5
30.412904,-97.707876,27
30.415323,-97.705886,1
30.418503,-97.704653,7
30.415192,-97.705608,51
30.417522,-97.704722,56
30.417204,-97.705763,58
30.415529,-97.706509,19
30.418708,-97.704969,7
30.415455,-97.706213,1
30.414177,-97.706228,5
30.412084,-97.708717,6
30.411825,-97.709906,26
30.412824,-97.708511,25
30.414552,-97.707196,36
30.413647,-97.706616,3
30.420687,-97.704598,7
30.420709,-97.703939,13
30.430601,-97.700026,69
30.413006,-97.690253,116
30.41504,-97.688076,130
30.418142,-97.689735,75
30.416261,-97.691191,21
30.414228,-97.692765,68
30.438978,-97.695286,168
30.463057,-97.698067,1
30.455142,-97.695854,11
30.455238,-97.695604,1
30.46315,-97.697705,7
30.458208,-97.69716,15
30.456738,-97.696797,1
30.456959,-97.69569,1
30.458307,-97.696078,1
30.458157,-97.694634,1
30.455151,-97.695169,51
30.461023,-97.697959,119
30.471629,-97.699531,1
30.449126,-97.695808,38
30.468777,-97.692961,5
30.471564,-97.699861,5
30.449126,-97.694809,26
30.450488,-97.695101,9
30.450984,-97.695449,3
30.451349,-97.695766,13
30.445249,-97.694918,45
30.459963,-97.69458,9
30.461355,-97.696764,7
30.424826,-97.672301,32
30.426912,-97.670207,33
30.420443,-97.671443,94
30.427596,-97.669226,34
30.423772,-97.67,156
30.43038,-97.670478,39
30.421372,-97.672118,9
30.431371,-97.671,39
30.418543,-97.659683,146
30.421435,-97.673056,29
30.421066,-97.670517,129
30.422733,-97.672738,33
30.429253,-97.674878,45
30.436285,-97.670095,49
30.434788,-97.667906,27
30.452085,-97.666344,5
30.462891,-97.668649,15
30.455739,-97.667335,23
30.455969,-97.664981,3
30.462025,-97.669151,61
30.463215,-97.667833,1
30.452635,-97.665576,32
30.462593,-97.666828,21
30.451777,-97.664785,61
30.47074,-97.669399,3
30.451304,-97.66728,107
30.456034,-97.664607,82
30.478606,-97.682082,25
30.48056,-97.675007,1
30.479847,-97.682229,35
30.479803,-97.676934,39
30.479026,-97.684181,25
30.511488,-97.694738,70
30.478744,-97.684106,5
30.479436,-97.676914,27
30.497507,-97.68132,37
30.501336,-97.683518,49
30.499487,-97.681572,29
30.498351,-97.680913,1
30.507716,-97.685713,11
30.502953,-97.681755,17
30.504396,-97.680181,11
30.498292,-97.679028,37
30.509871,-97.687192,47
30.505731,-97.68583,103
30.507545,-97.684743,5
30.498762,-97.680186,7
30.509357,-97.684492,29
30.510871,-97.67944,33
30.514595,-97.681164,23
30.507397,-97.6784,27
30.508885,-97.681584,81
30.504526,-97.67718,99
30.507462,-97.678195,11
30.508403,-97.678612,49
30.51754,-97.682543,77
30.518864,-97.676235,77
30.52873,-97.687891,152
30.527232,-97.677023,69
30.524827,-97.686042,89
30.53399,-97.68908,112
30.514782,-97.656975,57
30.506169,-97.656902,91
30.475996,-97.699543,1
30.476003,-97.697167,5
30.477106,-97.697408,11
30.476271,-97.699601,1
30.475276,-97.701299,27
30.476915,-97.704339,1
30.478788,-97.693841,3
30.48926,-97.696343,123
30.48345,-97.700989,33
30.477901,-97.711829,1
30.477115,-97.705069,1
30.479084,-97.711371,9
30.475783,-97.704969,1
30.47825,-97.684995,18
30.479359,-97.685253,95
30.477853,-97.693704,9
30.484788,-97.694529,11
30.518905,-97.700984,47
30.522058,-97.692454,181
30.510779,-97.688821,59
30.519673,-97.688704,5
30.524031,-97.689839,27
30.521396,-97.684411,38
30.527407,-97.691453,90
30.518073,-97.689224,17
30.529128,-97.690069,39
30.520885,-97.688267,29
30.524097,-97.688148,9
30.51847,-97.686765,11
30.517438,-97.684648,23
30.517209,-97.690562,25
30.516649,-97.698067,78
30.512397,-97.701599,149
30.517347,-97.690153,13
30.517024,-97.688966,5
30.511535,-97.686816,13
30.515248,-97.68764,18
30.514465,-97.688299,69
30.515698,-97.687026,29
30.509806,-97.685435,3
30.514954,-97.685935,7
30.517264,-97.686491,5
30.519067,-97.691296,90
30.509533,-97.686304,1
30.512159,-97.687732,31
30.513754,-97.685654,27
30.510843,-97.68489,21
30.531313,-97.692298,25
30.532708,-97.691732,9
30.530254,-97.689531,57
30.526608,-97.690407,45
30.534557,-97.690531,11
30.534246,-97.689735,5
30.529526,-97.691911,70
30.483475,-97.660407,73
30.481774,-97.668371,57
30.491586,-97.663415,121
30.482207,-97.660016,73
30.490443,-97.675324,19
30.493211,-97.675416,43
30.495059,-97.668873,89
30.491205,-97.678414,23
30.490618,-97.67746,1
30.48824,-97.677533,113
30.490226,-97.676392,1
30.491186,-97.67587,5
30.489776,-97.675302,11
30.495811,-97.664951,73
30.481788,-97.664025,54
30.480564,-97.669453,115
30.48217,-97.664136,64
30.480946,-97.669564,25
30.495951,-97.658001,129
30.492495,-97.654896,152
30.485664,-97.651505,64
30.483002,-97.67505,1
30.48321,-97.674195,23
30.480727,-97.672541,37
30.481417,-97.673619,1
30.483844,-97.676118,25
30.485489,-97.674074,17
30.482532,-97.673142,21
30.485102,-97.67568,42
30.48637,-97.67521,9
30.484462,-97.654016,23
30.484924,-97.654075,21
30.484128,-97.653848,128
30.495965,-97.656027,25
30.51797,-97.667501,31
30.517284,-97.660363,81
30.530219,-97.667632,75
30.521672,-97.66756,27
30.517602,-97.656873,94
30.531831,-97.651826,66
30.510172,-97.672495,34
30.516475,-97.670822,30
30.514644,-97.671308,57
30.518306,-97.670336,54
30.512711,-97.671821,44
30.534694,-97.667672,43
30.600619,-97.74742,1
30.618451,-97.696667,40
30.630822,-97.743478,3
30.632714,-97.709984,7
30.606849,-97.687457,11
30.601976,-97.687541,19
30.605336,-97.686652,5
30.642587,-97.714358,9
30.580169,-97.694069,3
30.607559,-97.684462,5
30.601585,-97.685919,17
30.618022,-97.688082,7
30.600261,-97.687303,13
30.60201,-97.663337,3
30.607257,-97.665452,3
30.556464,-97.707434,1
30.548565,-97.743601,74
30.606267,-97.676057,9
30.609324,-97.661699,3
30.547486,-97.747465,127
30.56076,-97.771623,69
30.594977,-97.763822,13
30.632453,-97.764663,1
30.559613,-97.686158,64
30.561484,-97.680063,200
30.577189,-97.693994,1
30.56481,-97.693684,167
30.575204,-97.693099,29
30.559715,-97.692738,5
30.575262,-97.69226,24
30.560171,-97.691952,20
30.577124,-97.691532,7
30.558124,-97.69107,67
30.582045,-97.675866,107
30.566163,-97.667499,165
30.592913,-97.68961,21
30.557775,-97.699312,1
30.556337,-97.69107,25
30.557959,-97.693684,1
30.55263,-97.693453,53
30.551107,-97.692608,9
30.55792,-97.694867,1
30.556942,-97.704972,1
30.546341,-97.693223,11
30.581657,-97.693204,52
30.591954,-97.691457,1
30.579591,-97.691696,3
30.58103,-97.692377,1
30.622627,-97.684701,11
30.622552,-97.679664,9
30.626803,-97.677665,11
30.632772,-97.699916,1
30.644358,-97.686516,21
30.634989,-97.691748,1
30.647429,-97.681878,3
30.636748,-97.690305,7
30.663183,-97.691479,9
30.650391,-97.68032,7
30.656227,-97.676491,9
30.63302,-97.677713,22
30.63292,-97.683571,62
30.640803,-97.677856,39
30.633116,-97.671605,13
30.640308,-97.671928,7
30.633059,-97.675734,17
30.646289,-97.680912,11
30.636386,-97.688742,13
30.648273,-97.680009,3
30.634549,-97.690125,1
30.649881,-97.680663,9
30.652294,-97.677858,3
30.633263,-97.668742,3
30.631187,-97.69271,5
30.632738,-97.692409,7
30.618972,-97.689152,1
30.623522,-97.690632,17
30.621565,-97.688021,15
30.620738,-97.690727,9
30.630178,-97.691147,3
30.619526,-97.688513,1
30.614243,-97.688693,5
30.607774,-97.685262,20
30.608817,-97.686707,11
30.619463,-97.694186,19
30.619936,-97.687571,1
30.62904,-97.691928,9
30.632687,-97.689824,5
30.616411,-97.669379,55
30.627912,-97.673911,24
30.629838,-97.656164,45
30.612639,-97.656446,1
30.656554,-97.661807,71
30.654344,-97.671378,43
30.651007,-97.679728,3
30.651745,-97.677266,1
30.648505,-97.67712,15
30.649138,-97.678164,5
30.66338,-97.672031,1
30.472052,-97.640545,99
30.483182,-97.613394,1
30.425315,-97.592436,1
30.419243,-97.578894,56
30.472449,-97.620165,19
30.438686,-97.566483,5
30.446089,-97.583206,18
30.46383,-97.59658,23
