head,tail,origin_addr,dest_addr,distance,duration,traffic_duration,speed_mph,
704,1664,"['133 W San Antonio St, San Marcos, TX 78666, USA']","['205 W Hopkins St, San Marcos, TX 78666, USA']",104,26,26,9.128888889,1
1665,704,"['111 E San Antonio St, San Marcos, TX 78666, USA']","['133 W San Antonio St, San Marcos, TX 78666, USA']",174,42,31,12.886875,0.738095238
704,1665,"['133 W San Antonio St, San Marcos, TX 78666, USA']","['111 E San Antonio St, San Marcos, TX 78666, USA']",174,39,32,12.49636364,0.820512821
1280,719,"['242 N Guadalupe St, San Marcos, TX 78666, USA']","['115 E Hutchison St, San Marcos, TX 78666, USA']",105,29,60,4.079508197,2.068965517
719,1280,"['115 E Hutchison St, San Marcos, TX 78666, USA']","['242 N Guadalupe St, San Marcos, TX 78666, USA']",105,27,28,8.581034483,1.037037037
1654,704,"['215 W San Antonio St, San Marcos, TX 78666, USA']","['133 W San Antonio St, San Marcos, TX 78666, USA']",139,38,37,8.669210526,0.973684211
704,1654,"['133 W San Antonio St, San Marcos, TX 78666, USA']","['215 W San Antonio St, San Marcos, TX 78666, USA']",139,38,35,9.150833333,0.921052632
1667,719,"['141 W Hopkins St, San Marcos, TX 78666, USA']","['115 E Hutchison St, San Marcos, TX 78666, USA']",564,155,197,6.750909091,1.270967742
719,1667,"['115 E Hutchison St, San Marcos, TX 78666, USA']","['141 W Hopkins St, San Marcos, TX 78666, USA']",412,114,123,7.874516129,1.078947368
1656,908,"['100 E San Antonio St Ste 100, San Marcos, TX 78666, USA']","['116 S L B J Dr, San Marcos, TX 78666, USA']",574,127,134,10.07688889,1.05511811
908,1656,"['116 S L B J Dr, San Marcos, TX 78666, USA']","['100 E San Antonio St Ste 100, San Marcos, TX 78666, USA']",139,60,62,5.229047619,1.033333333
1668,909,"['139 W Hopkins St, San Marcos, TX 78666, USA']","['247 N LBJ Dr, San Marcos, TX 78666, USA']",197,64,60,7.653934426,0.9375
909,1668,"['247 N LBJ Dr, San Marcos, TX 78666, USA']","['139 W Hopkins St, San Marcos, TX 78666, USA']",314,111,120,6.150247934,1.081081081
1280,909,"['242 N Guadalupe St, San Marcos, TX 78666, USA']","['247 N LBJ Dr, San Marcos, TX 78666, USA']",70,25,27,5.925,1.08
909,1280,"['247 N LBJ Dr, San Marcos, TX 78666, USA']","['242 N Guadalupe St, San Marcos, TX 78666, USA']",70,25,34,4.74,1.36
1902,913,"['506 N Guadalupe St, San Marcos, TX 78666, USA']","['510 Woods St, San Marcos, TX 78666, USA']",251,72,72,8.14890411,1
913,1902,"['510 Woods St, San Marcos, TX 78666, USA']","['506 N Guadalupe St, San Marcos, TX 78666, USA']",300,83,79,8.8875,0.951807229
1905,913,"['Lantana Hall, 501 N Edward Gary St, San Marcos, TX 78666, USA']","['510 Woods St, San Marcos, TX 78666, USA']",120,29,28,9.806896552,0.965517241
913,1905,"['510 Woods St, San Marcos, TX 78666, USA']","['Lantana Hall, 501 N Edward Gary St, San Marcos, TX 78666, USA']",120,41,41,6.771428571,1
1906,913,"['615 N LBJ Dr, San Marcos, TX 78666, USA']","['510 Woods St, San Marcos, TX 78666, USA']",89,29,28,7.273448276,0.965517241
913,1906,"['510 Woods St, San Marcos, TX 78666, USA']","['615 N LBJ Dr, San Marcos, TX 78666, USA']",89,25,24,8.4372,0.96
1896,702,"['309a N Edward Gary St, San Marcos, TX 78666, USA']","['608 N Edward Gary St, San Marcos, TX 78666, USA']",186,48,51,8.477307692,1.0625
702,1896,"['608 N Edward Gary St, San Marcos, TX 78666, USA']","['309a N Edward Gary St, San Marcos, TX 78666, USA']",321,93,132,5.720075188,1.419354839
1897,702,"['301 Woods St, San Marcos, TX 78666, USA']","['608 N Edward Gary St, San Marcos, TX 78666, USA']",569,114,112,11.93389381,0.98245614
702,1897,"['608 N Edward Gary St, San Marcos, TX 78666, USA']","['301 Woods St, San Marcos, TX 78666, USA']",76,19,19,9.006,1
2780,376,"['105 W 15th St, Austin, TX 78701, USA']","['100 E 17th St, Austin, TX 78701, USA']",216,76,76,6.648311688,1
376,2780,"['100 E 17th St, Austin, TX 78701, USA']","['105 W 15th St, Austin, TX 78701, USA']",488,130,183,6.285652174,1.407692308
3048,405,"['359 W 3rd St, Austin, TX 78701, USA']","['201 Lavaca St, Austin, TX 78701, USA']",310,96,147,4.964189189,1.53125
405,3048,"['201 Lavaca St, Austin, TX 78701, USA']","['359 W 3rd St, Austin, TX 78701, USA']",115,44,46,5.79893617,1.045454545
3023,849,"['422 Guadalupe St, Austin, TX 78701, USA']","['583 W 6th St, Austin, TX 78701, USA']",632,124,156,9.540382166,1.258064516
849,3023,"['583 W 6th St, Austin, TX 78701, USA']","['422 Guadalupe St, Austin, TX 78701, USA']",237,68,82,6.767349398,1.205882353
3172,849,"['601 Rio Grande St, Austin, TX 78701, USA']","['583 W 6th St, Austin, TX 78701, USA']",344,133,136,5.950948905,1.022556391
849,3172,"['583 W 6th St, Austin, TX 78701, USA']","['601 Rio Grande St, Austin, TX 78701, USA']",88,29,32,6.32,1.103448276
3050,849,"['701 San Antonio St, Austin, TX 78701, USA']","['583 W 6th St, Austin, TX 78701, USA']",216,76,81,6.242926829,1.065789474
849,3050,"['583 W 6th St, Austin, TX 78701, USA']","['701 San Antonio St, Austin, TX 78701, USA']",249,88,99,5.9013,1.125
3303,379,"['903 San Jacinto Blvd, Austin, TX 78701, USA']","['901 Brazos St, Austin, TX 78701, USA']",553,153,144,9.038689655,0.941176471
379,3303,"['901 Brazos St, Austin, TX 78701, USA']","['903 San Jacinto Blvd, Austin, TX 78701, USA']",1029,194,181,13.39961538,0.932989691
3304,379,"['211 E 7th St, Austin, TX 78701, USA']","['901 Brazos St, Austin, TX 78701, USA']",629,181,191,7.76421875,1.055248619
379,3304,"['901 Brazos St, Austin, TX 78701, USA']","['211 E 7th St, Austin, TX 78701, USA']",732,192,186,9.277219251,0.96875
3309,377,"['311 E 14th St, Austin, TX 78701, USA']","['1400 Congress Ave, Austin, TX 78701, USA']",773,182,211,8.641556604,1.159340659
377,3309,"['1400 Congress Ave, Austin, TX 78701, USA']","['311 E 14th St, Austin, TX 78701, USA']",827,216,227,8.596447368,1.050925926
3311,382,"['311 E 6th St, Austin, TX 78701, USA']","['512 Neches St, Austin, TX 78701, USA']",397,123,132,7.074360902,1.073170732
382,3311,"['512 Neches St, Austin, TX 78701, USA']","['311 E 6th St, Austin, TX 78701, USA']",341,107,99,8.0817,0.925233645
3046,405,"['215 Cesar Chavez/Lavaca, Austin, TX 78701, USA']","['201 Lavaca St, Austin, TX 78701, USA']",329,104,110,7.024594595,1.057692308
405,3046,"['201 Lavaca St, Austin, TX 78701, USA']","['215 Cesar Chavez/Lavaca, Austin, TX 78701, USA']",537,130,157,8.055,1.207692308
3324,405,"['105 W 3rd St, Austin, TX 78701, USA']","['201 Lavaca St, Austin, TX 78701, USA']",448,137,155,6.806153846,1.131386861
405,3324,"['201 Lavaca St, Austin, TX 78701, USA']","['105 W 3rd St, Austin, TX 78701, USA']",333,106,117,6.688220339,1.103773585
3327,380,"['73 E 6th St, Austin, TX 78701, USA']","['201 W 6th St, Austin, TX 78701, USA']",222,51,65,7.971818182,1.274509804
380,3327,"['201 W 6th St, Austin, TX 78701, USA']","['73 E 6th St, Austin, TX 78701, USA']",535,151,183,6.891032609,1.21192053
3328,406,"['99 San Jacinto Blvd, Austin, TX 78701, USA']","['205 Brazos St, Austin, TX 78701, USA']",327,163,169,4.558764706,1.036809816
406,3328,"['205 Brazos St, Austin, TX 78701, USA']","['99 San Jacinto Blvd, Austin, TX 78701, USA']",327,171,180,4.281712707,1.052631579
3329,406,"['411 Brazos St, Austin, TX 78701, USA']","['205 Brazos St, Austin, TX 78701, USA']",431,154,145,6.996369863,0.941558442
406,3329,"['205 Brazos St, Austin, TX 78701, USA']","['411 Brazos St, Austin, TX 78701, USA']",331,123,145,5.373082192,1.178861789
3324,406,"['105 W 3rd St, Austin, TX 78701, USA']","['205 Brazos St, Austin, TX 78701, USA']",165,69,78,4.95,1.130434783
406,3324,"['205 Brazos St, Austin, TX 78701, USA']","['105 W 3rd St, Austin, TX 78701, USA']",165,71,65,5.925,0.915492958
3335,405,"['201 W 5th St, Austin, TX 78701, USA']","['201 Lavaca St, Austin, TX 78701, USA']",542,185,215,5.946944444,1.162162162
405,3335,"['201 Lavaca St, Austin, TX 78701, USA']","['201 W 5th St, Austin, TX 78701, USA']",320,70,88,8.521348315,1.257142857
3053,380,"['325 W 6th St, Austin, TX 78701, USA']","['201 W 6th St, Austin, TX 78701, USA']",464,184,204,5.364292683,1.108695652
380,3053,"['201 W 6th St, Austin, TX 78701, USA']","['325 W 6th St, Austin, TX 78701, USA']",360,111,118,7.169747899,1.063063063
3325,380,"['107 W 5th St, Austin, TX 78701, USA']","['201 W 6th St, Austin, TX 78701, USA']",387,93,108,8.414587156,1.161290323
380,3325,"['201 W 6th St, Austin, TX 78701, USA']","['107 W 5th St, Austin, TX 78701, USA']",104,47,53,4.564444444,1.127659574
3297,380,"['115 7th/Colorado, Austin, TX 78701, USA']","['201 W 6th St, Austin, TX 78701, USA']",166,55,57,6.783103448,1.036363636
380,3297,"['201 W 6th St, Austin, TX 78701, USA']","['115 7th/Colorado, Austin, TX 78701, USA']",166,57,51,7.565769231,0.894736842
3331,406,"['207 San Jacinto Blvd, Austin, TX 78701, USA']","['205 Brazos St, Austin, TX 78701, USA']",124,80,79,3.6735,0.9875
406,3331,"['205 Brazos St, Austin, TX 78701, USA']","['207 San Jacinto Blvd, Austin, TX 78701, USA']",124,60,60,4.817704918,1
3327,381,"['73 E 6th St, Austin, TX 78701, USA']","['209 E 6th St, Austin, TX 78701, USA']",569,145,158,8.481320755,1.089655172
381,3327,"['209 E 6th St, Austin, TX 78701, USA']","['73 E 6th St, Austin, TX 78701, USA']",131,24,27,11.08821429,1.125
3304,381,"['211 E 7th St, Austin, TX 78701, USA']","['209 E 6th St, Austin, TX 78701, USA']",245,65,68,8.415217391,1.046153846
381,3304,"['209 E 6th St, Austin, TX 78701, USA']","['211 E 7th St, Austin, TX 78701, USA']",188,69,86,5.12137931,1.246376812
3311,381,"['311 E 6th St, Austin, TX 78701, USA']","['209 E 6th St, Austin, TX 78701, USA']",298,107,112,6.250088496,1.046728972
381,3311,"['209 E 6th St, Austin, TX 78701, USA']","['311 E 6th St, Austin, TX 78701, USA']",458,159,173,6.238275862,1.088050314
3329,381,"['411 Brazos St, Austin, TX 78701, USA']","['209 E 6th St, Austin, TX 78701, USA']",469,124,149,7.4102,1.201612903
381,3329,"['209 E 6th St, Austin, TX 78701, USA']","['411 Brazos St, Austin, TX 78701, USA']",182,75,60,7.071147541,0.8
3322,378,"['209W E 9th St, Austin, TX 78701, USA']","['213 W 10th St, Austin, TX 78701, USA']",439,111,107,9.633611111,0.963963964
378,3322,"['213 W 10th St, Austin, TX 78701, USA']","['209W E 9th St, Austin, TX 78701, USA']",138,70,68,4.74,0.971428571
3337,378,"['1000N Congress Ave, Austin, TX 78701, USA']","['213 W 10th St, Austin, TX 78701, USA']",466,138,131,8.366818182,0.949275362
378,3337,"['213 W 10th St, Austin, TX 78701, USA']","['1000N Congress Ave, Austin, TX 78701, USA']",443,104,110,9.458648649,1.057692308
2779,377,"['306 W 13th St, Austin, TX 78701, USA']","['1400 Congress Ave, Austin, TX 78701, USA']",733,148,178,9.705083799,1.202702703
377,2779,"['1400 Congress Ave, Austin, TX 78701, USA']","['306 W 13th St, Austin, TX 78701, USA']",950,233,284,7.9,1.21888412
3341,378,"['823 Guadalupe St, Austin, TX 78701, USA']","['213 W 10th St, Austin, TX 78701, USA']",371,116,111,7.850625,0.956896552
378,3341,"['213 W 10th St, Austin, TX 78701, USA']","['823 Guadalupe St, Austin, TX 78701, USA']",174,63,63,6.4434375,1
3343,379,"['919 Congress Ave #550, Austin, TX 78701, USA']","['901 Brazos St, Austin, TX 78701, USA']",311,106,112,6.522743363,1.056603774
1259,719,"300 N Fredericksburg St, San Marcos, TX 78666, USA","115 E Hutchison St, San Marcos, TX 78666, USA",77,28,28,6.292758621,1
719,1259,"115 E Hutchison St, San Marcos, TX 78666, USA","300 N Fredericksburg St, San Marcos, TX 78666, USA",77,39,40,4.45097561,1.025641026
1260,909,"345 TX-82 Loop, San Marcos, TX 78666, USA","247 N LBJ Dr, San Marcos, TX 78666, USA",377,157,158,5.619433962,1.006369427
909,1260,"247 N LBJ Dr, San Marcos, TX 78666, USA","345 TX-82 Loop, San Marcos, TX 78666, USA",130,54,49,6.162,0.907407407
1528,705,"215-2 Feltner Alley, San Marcos, TX 78666, USA","508 W San Antonio St, San Marcos, TX 78666, USA",287,42,45,14.78673913,1.071428571
705,1528,"508 W San Antonio St, San Marcos, TX 78666, USA","215-2 Feltner Alley, San Marcos, TX 78666, USA",287,40,39,17.00475,0.975
1278,719,"222 W Hutchison St, San Marcos, TX 78666, USA","115 E Hutchison St, San Marcos, TX 78666, USA",126,24,20,14.22,0.833333333
719,1278,"115 E Hutchison St, San Marcos, TX 78666, USA","222 W Hutchison St, San Marcos, TX 78666, USA",126,26,28,10.29724138,1.076923077
1577,705,"626 Martin Luther King Dr, San Marcos, TX 78666, USA","508 W San Antonio St, San Marcos, TX 78666, USA",336,49,48,16.25142857,0.979591837
705,1577,"508 W San Antonio St, San Marcos, TX 78666, USA","626 Martin Luther King Dr, San Marcos, TX 78666, USA",336,52,52,15.02490566,1
1581,705,"133 Blanco St, San Marcos, TX 78666, USA","508 W San Antonio St, San Marcos, TX 78666, USA",250,41,41,14.10714286,1
705,1581,"508 W San Antonio St, San Marcos, TX 78666, USA","133 Blanco St, San Marcos, TX 78666, USA",250,40,40,14.45121951,1
1632,910,"501 S Guadalupe St, San Marcos, TX 78666, USA","414 S L B J Dr, San Marcos, TX 78666, USA",72,16,16,10.03764706,1
910,1632,"414 S L B J Dr, San Marcos, TX 78666, USA","501 S Guadalupe St, San Marcos, TX 78666, USA",900,198,199,10.665,1.005050505
1655,704,"200 Martin Luther King Dr, San Marcos, TX 78666, USA","133 W San Antonio St, San Marcos, TX 78666, USA",219,51,50,10.17705882,0.980392157
704,1655,"133 W San Antonio St, San Marcos, TX 78666, USA","200 Martin Luther King Dr, San Marcos, TX 78666, USA",219,50,50,10.17705882,1
1652,908,"111 E Martin Luther King Dr, San Marcos, TX 78666, USA","116 S L B J Dr, San Marcos, TX 78666, USA",275,97,120,5.386363636,1.237113402
908,1652,"116 S L B J Dr, San Marcos, TX 78666, USA","111 E Martin Luther King Dr, San Marcos, TX 78666, USA",498,154,169,6.942705882,1.097402597
1664,704,"205 W Hopkins St, San Marcos, TX 78666, USA","133 W San Antonio St, San Marcos, TX 78666, USA",104,35,35,6.846666667,1
704,1664,"133 W San Antonio St, San Marcos, TX 78666, USA","205 W Hopkins St, San Marcos, TX 78666, USA",104,26,26,9.128888889,1
1665,704,"111 E San Antonio St, San Marcos, TX 78666, USA","133 W San Antonio St, San Marcos, TX 78666, USA",174,42,36,11.14540541,0.857142857
704,1665,"133 W San Antonio St, San Marcos, TX 78666, USA","111 E San Antonio St, San Marcos, TX 78666, USA",174,39,33,12.12882353,0.846153846
1280,719,"242 N Guadalupe St, San Marcos, TX 78666, USA","115 E Hutchison St, San Marcos, TX 78666, USA",105,29,59,4.1475,2.034482759
719,1280,"115 E Hutchison St, San Marcos, TX 78666, USA","242 N Guadalupe St, San Marcos, TX 78666, USA",105,27,25,9.571153846,0.925925926
1654,704,"215 W San Antonio St, San Marcos, TX 78666, USA","133 W San Antonio St, San Marcos, TX 78666, USA",139,38,37,8.669210526,0.973684211
704,1654,"133 W San Antonio St, San Marcos, TX 78666, USA","215 W San Antonio St, San Marcos, TX 78666, USA",139,38,42,7.661162791,1.105263158
1667,719,"141 W Hopkins St, San Marcos, TX 78666, USA","115 E Hutchison St, San Marcos, TX 78666, USA",564,155,205,6.488737864,1.322580645
719,1667,"115 E Hutchison St, San Marcos, TX 78666, USA","141 W Hopkins St, San Marcos, TX 78666, USA",412,114,124,7.81152,1.087719298
1656,908,"100 E San Antonio St Ste 100, San Marcos, TX 78666, USA","116 S L B J Dr, San Marcos, TX 78666, USA",574,127,153,8.833636364,1.204724409
908,1656,"116 S L B J Dr, San Marcos, TX 78666, USA","100 E San Antonio St Ste 100, San Marcos, TX 78666, USA",139,60,72,4.512739726,1.2
1668,909,"139 W Hopkins St, San Marcos, TX 78666, USA","247 N LBJ Dr, San Marcos, TX 78666, USA",197,64,62,7.410952381,0.96875
909,1668,"247 N LBJ Dr, San Marcos, TX 78666, USA","139 W Hopkins St, San Marcos, TX 78666, USA",314,111,127,5.81390625,1.144144144
1280,909,"242 N Guadalupe St, San Marcos, TX 78666, USA","247 N LBJ Dr, San Marcos, TX 78666, USA",70,25,26,6.144444444,1.04
909,1280,"247 N LBJ Dr, San Marcos, TX 78666, USA","242 N Guadalupe St, San Marcos, TX 78666, USA",70,25,38,4.253846154,1.52
1902,913,"506 N Guadalupe St, San Marcos, TX 78666, USA","510 Woods St, San Marcos, TX 78666, USA",251,72,72,8.14890411,1
913,1902,"510 Woods St, San Marcos, TX 78666, USA","506 N Guadalupe St, San Marcos, TX 78666, USA",300,83,79,8.8875,0.951807229
1905,913,"Lantana Hall, 501 N Edward Gary St, San Marcos, TX 78666, USA","510 Woods St, San Marcos, TX 78666, USA",120,29,28,9.806896552,0.965517241
913,1905,"510 Woods St, San Marcos, TX 78666, USA","Lantana Hall, 501 N Edward Gary St, San Marcos, TX 78666, USA",120,41,41,6.771428571,1
1906,913,"615 N LBJ Dr, San Marcos, TX 78666, USA","510 Woods St, San Marcos, TX 78666, USA",89,29,28,7.273448276,0.965517241
913,1906,"510 Woods St, San Marcos, TX 78666, USA","615 N LBJ Dr, San Marcos, TX 78666, USA",89,25,24,8.4372,0.96
1896,702,"309a N Edward Gary St, San Marcos, TX 78666, USA","608 N Edward Gary St, San Marcos, TX 78666, USA",186,48,53,8.163333333,1.104166667
702,1896,"608 N Edward Gary St, San Marcos, TX 78666, USA","309a N Edward Gary St, San Marcos, TX 78666, USA",321,93,126,5.990314961,1.35483871
1897,702,"301 Woods St, San Marcos, TX 78666, USA","608 N Edward Gary St, San Marcos, TX 78666, USA",569,114,111,12.04044643,0.973684211
702,1897,"608 N Edward Gary St, San Marcos, TX 78666, USA","301 Woods St, San Marcos, TX 78666, USA",76,19,19,9.006,1
2780,376,"105 W 15th St, Austin, TX 78701, USA","100 E 17th St, Austin, TX 78701, USA",216,76,76,6.648311688,1
376,2780,"100 E 17th St, Austin, TX 78701, USA","105 W 15th St, Austin, TX 78701, USA",488,130,171,6.724186047,1.315384615
3048,405,"359 W 3rd St, Austin, TX 78701, USA","201 Lavaca St, Austin, TX 78701, USA",310,96,132,5.52406015,1.375
405,3048,"201 Lavaca St, Austin, TX 78701, USA","359 W 3rd St, Austin, TX 78701, USA",115,44,50,5.344117647,1.136363636
3023,849,"422 Guadalupe St, Austin, TX 78701, USA","583 W 6th St, Austin, TX 78701, USA",632,124,151,9.854210526,1.217741935
849,3023,"583 W 6th St, Austin, TX 78701, USA","422 Guadalupe St, Austin, TX 78701, USA",237,68,77,7.201153846,1.132352941
3172,849,"601 Rio Grande St, Austin, TX 78701, USA","583 W 6th St, Austin, TX 78701, USA",344,133,138,5.865323741,1.037593985
849,3172,"583 W 6th St, Austin, TX 78701, USA","601 Rio Grande St, Austin, TX 78701, USA",88,29,32,6.32,1.103448276
3050,849,"701 San Antonio St, Austin, TX 78701, USA","583 W 6th St, Austin, TX 78701, USA",216,76,79,6.399,1.039473684
849,3050,"583 W 6th St, Austin, TX 78701, USA","701 San Antonio St, Austin, TX 78701, USA",249,88,99,5.9013,1.125
3303,379,"903 San Jacinto Blvd, Austin, TX 78701, USA","901 Brazos St, Austin, TX 78701, USA",553,153,150,8.679536424,0.980392157
379,3303,"901 Brazos St, Austin, TX 78701, USA","903 San Jacinto Blvd, Austin, TX 78701, USA",1029,194,181,13.39961538,0.932989691
3304,379,"211 E 7th St, Austin, TX 78701, USA","901 Brazos St, Austin, TX 78701, USA",629,181,192,7.723989637,1.060773481
379,3304,"901 Brazos St, Austin, TX 78701, USA","211 E 7th St, Austin, TX 78701, USA",732,192,175,9.857045455,0.911458333
3309,377,"311 E 14th St, Austin, TX 78701, USA","1400 Congress Ave, Austin, TX 78701, USA",773,182,214,8.520976744,1.175824176
377,3309,"1400 Congress Ave, Austin, TX 78701, USA","311 E 14th St, Austin, TX 78701, USA",827,216,225,8.672522124,1.041666667
3311,382,"311 E 6th St, Austin, TX 78701, USA","512 Neches St, Austin, TX 78701, USA",397,123,133,7.021567164,1.081300813
382,3311,"512 Neches St, Austin, TX 78701, USA","311 E 6th St, Austin, TX 78701, USA",341,107,101,7.923235294,0.943925234
3046,405,"215 Cesar Chavez/Lavaca, Austin, TX 78701, USA","201 Lavaca St, Austin, TX 78701, USA",329,104,104,7.426,1
405,3046,"201 Lavaca St, Austin, TX 78701, USA","215 Cesar Chavez/Lavaca, Austin, TX 78701, USA",537,130,160,7.904906832,1.230769231
3324,405,"105 W 3rd St, Austin, TX 78701, USA","201 Lavaca St, Austin, TX 78701, USA",448,137,144,7.322482759,1.051094891
405,3324,"201 Lavaca St, Austin, TX 78701, USA","105 W 3rd St, Austin, TX 78701, USA",333,106,116,6.745384615,1.094339623
3327,380,"73 E 6th St, Austin, TX 78701, USA","201 W 6th St, Austin, TX 78701, USA",222,51,68,7.625217391,1.333333333
380,3327,"201 W 6th St, Austin, TX 78701, USA","73 E 6th St, Austin, TX 78701, USA",535,151,175,7.204261364,1.158940397
3328,406,"99 San Jacinto Blvd, Austin, TX 78701, USA","205 Brazos St, Austin, TX 78701, USA",327,163,174,4.428514286,1.067484663
406,3328,"205 Brazos St, Austin, TX 78701, USA","99 San Jacinto Blvd, Austin, TX 78701, USA",327,171,167,4.613035714,0.976608187
3329,406,"411 Brazos St, Austin, TX 78701, USA","205 Brazos St, Austin, TX 78701, USA",431,154,160,6.344534161,1.038961039
406,3329,"205 Brazos St, Austin, TX 78701, USA","411 Brazos St, Austin, TX 78701, USA",331,123,144,5.410137931,1.170731707
3324,406,"105 W 3rd St, Austin, TX 78701, USA","205 Brazos St, Austin, TX 78701, USA",165,69,65,5.925,0.942028986
406,3324,"205 Brazos St, Austin, TX 78701, USA","105 W 3rd St, Austin, TX 78701, USA",165,71,69,5.586428571,0.971830986
3335,405,"201 W 5th St, Austin, TX 78701, USA","201 Lavaca St, Austin, TX 78701, USA",542,185,199,6.4227,1.075675676
405,3335,"201 Lavaca St, Austin, TX 78701, USA","201 W 5th St, Austin, TX 78701, USA",320,70,98,7.660606061,1.4
3053,380,"325 W 6th St, Austin, TX 78701, USA","201 W 6th St, Austin, TX 78701, USA",464,184,200,5.471044776,1.086956522
380,3053,"201 W 6th St, Austin, TX 78701, USA","325 W 6th St, Austin, TX 78701, USA",360,111,121,6.993442623,1.09009009
3325,380,"107 W 5th St, Austin, TX 78701, USA","201 W 6th St, Austin, TX 78701, USA",387,93,111,8.189196429,1.193548387
