,0
"(30.53920576901885, -97.86491555393229)",259
1214292854,259
"(30.535899268064668, -97.86919256345392)",259
1214292875,259
"(30.53380816868161, -97.86792646077969)",259
1214292906,259
"(30.54053586798566, -97.86780896020097)",259
1214292913,259
"(30.536490269116474, -97.86556125547449)",259
1214292933,259
"(30.489330688844504, -97.81782585435212)",197
1214330133,197
"(30.487854486634877, -97.82567027123619)",139
1214330135,139
"(30.48805048831529, -97.82004855916819)",197
1214330147,197
"(30.486819888677985, -97.81930145762242)",197
1214330161,197
"(30.488532789075688, -97.81735425337835)",197
1214330166,197
"(30.491731486592137, -97.82439196831886)",139
1214330173,139
"(30.48461388633333, -97.82784797605956)",409
1214330177,409
"(30.4895357879626, -97.82066896043156)",139
1214330229,139
"(30.49260118726173, -97.82186036284885)",139
1214330255,139
"(30.488523688587758, -97.81897305684369)",197
1214330260,197
"(30.491678289018434, -97.81638375116253)",197
1214330267,197
"(30.491106887316715, -97.82222726370219)",139
1214330269,139
"(30.493785986821564, -97.82288056498388)",139
1214330273,139
"(30.489854289114522, -97.81673835200209)",197
1214330276,197
"(30.488665787575858, -97.82226686389568)",139
1214330282,139
"(30.486663287755224, -97.82240906428936)",139
1214330289,139
"(30.487361987819124, -97.82194166325611)",139
1214330293,139
"(30.491844087761343, -97.82048605993691)",139
1214330295,139
"(30.48979718824264, -97.81964645822931)",139
1214330302,139
"(30.493401787870702, -97.81955105786439)",139
1214330304,139
"(30.48569628643418, -97.8271206744482)",139
1214330307,139
"(30.49194058675081, -97.82379126702024)",139
1214330309,139
"(30.491418988765027, -97.81731935317544)",139
1214330310,139
"(30.489033888763352, -97.81820395517451)",197
1214330336,197
"(30.489854887116852, -97.82334696615972)",139
1214330339,139
"(30.492288488006867, -97.81951005782626)",139
1214330341,139
"(30.489386187263957, -97.82303296550688)",139
1214330342,139
"(30.490931588293012, -97.81906225692772)",139
1214330346,139
"(30.490423088063604, -97.82000865897736)",139
1214330369,139
"(30.489271686885896, -97.82432326828089)",139
1214330374,139
"(30.494442287695374, -97.81974855824089)",139
1214330381,139
"(30.492588387020373, -97.82266296457063)",139
1214330389,139
"(30.493028686716716, -97.8235049663573)",139
1214330396,139
"(30.492747687384732, -97.82139976185486)",139
1214330404,139
"(30.491469787544155, -97.82134206178816)",139
1214330415,139
"(30.494136186621144, -97.82341456611385)",139
1214330416,139
"(30.490848187058763, -97.82317456574565)",139
1214330417,139
"(30.493556887174798, -97.82179686267001)",139
1214330435,139
"(30.488136587853564, -97.82154346236806)",139
1214330455,139
"(30.49521318748864, -97.82014935906501)",139
1214330460,139
"(30.487968387471494, -97.82286746521478)",139
1214330464,139
"(30.492936787509894, -97.82091626081005)",139
1214330489,139
"(30.492336688179332, -97.81892125656321)",139
1214330494,139
"(30.49013688934978, -97.81585425009878)",197
1214330495,197
"(30.534925370657387, -97.86109424578629)",259
1215487176,259
"(30.528713777353424, -97.84137800323019)",406
1215602044,406
"(30.390458822782744, -97.74159429812826)",79
1222393877,79
"(30.385750123611395, -97.74062139629712)",420
1222393883,420
"(30.38515892328101, -97.74197129910729)",420
1222394007,420
"(30.389413122154426, -97.74413030340932)",368
1222479772,368
"(30.388618523808773, -97.73883199249597)",79
1222479806,79
"(30.389853922172076, -97.74389900291433)",368
1222479808,368
"(30.388690423838188, -97.73870409222943)",79
1222479853,79
"(30.386403224177133, -97.73844759178668)",79
1222479918,79
"(30.389866121515645, -97.74611580750013)",368
1223875922,368
"(30.394177120785166, -97.74691290898635)",368
1223878008,368
"(30.394074420794396, -97.74692160900833)",368
1223878018,368
"(30.394029521064233, -97.74602590715568)",368
1223878022,368
"(30.39413772105636, -97.74601050711965)",368
1223878032,368
"(30.400157526494986, -97.72513476389102)",33
1225663157,33
"(30.39362182698338, -97.72605076601901)",79
1225774078,79
"(30.3997556269175, -97.723847061268)",33
1225774098,33
"(30.39399972684892, -97.72636096664075)",79
1225774100,79
"(30.399749226286488, -97.72601006570113)",33
1225774148,33
"(30.39587102694536, -97.72529076437515)",79
1225774181,79
"(30.398804427956776, -97.72066185478496)",33
1225774236,33
"(30.39431462676208, -97.72653336698231)",79
1225774289,79
"(30.39299112685993, -97.72672206741977)",79
1225774312,79
"(30.393071027234523, -97.72540996472623)",79
1225774313,79
"(30.397248126503708, -97.72625666630276)",79
1225774354,79
"(30.393727026910295, -97.72625896644199)",79
1225774361,79
"(30.393955826830354, -97.72644176680814)",79
1225774392,79
"(30.39345472693019, -97.72629866653375)",79
1225774417,79
"(30.393775526922084, -97.7261995663183)",79
1225774445,79
"(30.396872526904932, -97.7250325638076)",79
1225774451,79
"(30.39610232652094, -97.72665086715504)",79
1225774477,79
"(30.397521526153753, -97.72734516852508)",79
1225774491,79
"(30.398692127956863, -97.72070625488006)",33
1225774510,33
"(30.396262724380943, -97.7338910820245)",79
1226386840,79
"(30.39566242355569, -97.73693558831776)",79
1226386871,79
"(30.39532522352615, -97.73716818881013)",79
1226386889,79
"(30.393949624597028, -97.73406368246812)",79
1226386998,79
"(30.387317924135303, -97.73823199130754)",79
1226387034,79
"(30.393926724128992, -97.73566578576775)",79
1226387054,79
"(30.39534392513716, -97.73167497750107)",79
1226387060,79
"(30.39602722498434, -97.73192717799353)",79
1226387132,79
"(30.39805312649731, -97.7259599656635)",33
1226387153,33
"(30.39617062355471, -97.7367397878948)",79
1226387209,79
"(30.39412592591648, -97.72949617307039)",79
1226387293,79
"(30.400145726508406, -97.72509346380683)",33
1226387332,33
"(30.392863926952856, -97.72645476687636)",79
1226387339,79
"(30.38720142413946, -97.73826339137669)",79
1226387341,79
"(30.397238926515655, -97.72621936622664)",79
1226387363,79
"(30.39379302460377, -97.73410218255331)",79
1226387377,79
"(30.40022672650756, -97.72506436374407)",33
1226387380,33
"(30.394024024341523, -97.73490428419579)",79
1226387406,79
"(30.395514424543435, -97.73363158151909)",79
1226387424,79
"(30.39390422435356, -97.73491038421291)",79
1226387453,79
"(30.394285125919122, -97.72942437291684)",79
1226387455,79
"(30.393385526928142, -97.72633306660695)",79
1226387461,79
"(30.396091526547963, -97.7265627669748)",79
1226387482,79
"(30.395100426032563, -97.7287153714299)",79
1226387484,79
"(30.384499724434917, -97.73831669158832)",420
1227361751,420
"(30.384412624432482, -97.73835889167866)",420
1227361796,420
"(30.40305122593524, -97.72590516535874)",33
1227587512,33
"(30.40395462609602, -97.72499656346125)",33
1227587517,33
"(30.4015754256272, -97.72754316877548)",33
1227587546,33
"(30.388256917731642, -97.75949133533499)",6
1228297941,6
"(30.3892067174984, -97.75991043617208)",6
1228297948,6
"(30.401086126508112, -97.72472186300907)",33
1228700433,33
"(30.401101426491653, -97.72477216311155)",33
1228700443,33
"(30.38683382458379, -97.7368984885766)",79
1228828650,79
"(30.38691792459141, -97.7368396884522)",79
1228828659,79
"(30.393124822478406, -97.74158659801101)",368
1230067068,368
"(30.393684521643344, -97.7441991033892)",368
1230067279,368
"(30.394531720909317, -97.74635510781795)",368
1230199382,368
"(30.394013621166707, -97.74568520645113)",368
1230199385,368
"(30.39460332074522, -97.74688260890733)",368
1230199390,368
"(30.39459612083114, -97.74659470831152)",368
1230199396,368
"(30.39452002102875, -97.74595540699103)",368
1230199414,368
"(30.28007573201091, -97.75319032596546)",88
1230204640,88
"(30.27954063222721, -97.75267692491595)",88
1230204642,88
"(30.28021933196958, -97.75327272613214)",88
1230204644,88
"(30.280222131853247, -97.75365732693098)",88
1230204645,88
"(30.396867622453186, -97.74021099502754)",79
1231748109,79
"(30.403533925943364, -97.72568616489107)",33
1233166974,33
"(30.402359026506755, -97.7242218619355)",33
1233167025,33
"(30.403313026495212, -97.7238830612046)",33
1233167037,33
"(30.403827025987674, -97.72541826433054)",33
1233167127,33
"(30.40237422648214, -97.72430026209554)",33
1233167138,33
"(30.534605384180193, -97.81659124963711)",273
1233688762,273
"(30.487327693079145, -97.80449962600974)",197
1233688776,197
"(30.547002082515146, -97.81755035109849)",47
1233688840,47
"(30.481969794076402, -97.80317452342813)",197
1233688887,197
"(30.53756158404441, -97.81594724812024)",273
1233688942,273
"(30.398357926140136, -97.7270610679101)",79
1234236738,79
"(30.398714825882323, -97.7278014694156)",79
1234236744,79
"(30.396787826008673, -97.72813087016551)",79
1234236771,79
"(30.396666326163135, -97.72765106918548)",79
1234236789,79
"(30.39392332648693, -97.72762816924323)",79
1234236802,79
"(30.43713815129224, -97.95547276081234)",277
1234318102,277
"(30.439797547046105, -97.96761218847054)",277
1234318176,277
"(30.43910954711842, -97.96761058849583)",277
1234318226,277
"(30.432751144576716, -97.97735631116844)",277
1234318233,277
"(30.441782549204348, -97.96038047182527)",277
1234318234,277
"(30.439270553082345, -97.94928244662175)",28
1234318245,28
"(30.442708947617824, -97.96493798221705)",277
1234318254,277
"(30.442624447596376, -97.96503048243255)",277
1234318261,277
"(30.396978324552116, -97.73302648021806)",79
1235172576,79
"(30.402797327059186, -97.72215395768411)",33
1235364703,33
"(30.405373126969135, -97.72143915612169)",33
1235384869,33
"(30.405073326639023, -97.72269115869568)",33
1235384870,33
"(30.40647102680634, -97.7215613563291)",33
1235384953,33
"(30.404702626550282, -97.72314275963468)",33
1235384970,33
"(30.319614438514808, -97.7160132481366)",341
1236767795,341
"(30.307724135001315, -97.73255798243187)",269
1236927066,269
"(30.40024802328037, -97.73607478636805)",79
1239441228,79
"(30.40009102328251, -97.73612898648574)",79
1239441280,79
"(30.40094412037087, -97.7456858061864)",368
1239441292,368
"(30.400088623461404, -97.735520785233)",79
1239441340,79
"(30.4010211202775, -97.74597230677634)",368
1239441344,368
"(30.40019722336035, -97.73582228584984)",79
1239441386,79
"(30.3973642236952, -97.7357937859)",79
1239441396,79
"(30.400337222813537, -97.7376286895671)",79
1239441431,79
"(30.400046523373632, -97.73583618588427)",79
1239441447,79
"(30.39723842368258, -97.73588608609496)",79
1239441479,79
"(30.400263323201983, -97.73633558690479)",79
1239441501,79
"(30.400063320357287, -97.74607440702461)",368
1239441564,368
"(30.402456121192635, -97.74230929914586)",368
1239441589,368
"(30.403597120533515, -97.74410140280607)",368
1239441716,368
"(30.404137920179153, -97.74509280483578)",368
1239441748,368
"(30.40369352053842, -97.74404720269031)",368
1239441760,368
"(30.399967020455012, -97.74578080642067)",368
1239441778,368
"(30.403196420954004, -97.74283060019447)",368
1239441803,368
"(30.399049222473195, -97.73929019304352)",79
1239441855,79
"(30.400546632902063, -97.7029189185798)",331
1240465926,331
"(30.400619127957402, -97.71993785323468)",33
1241513332,33
"(30.403009427916935, -97.719125051481)",33
1241513338,33
"(30.400658727917065, -97.72006055348405)",33
1241513471,33
"(30.402996427957294, -97.71899155120866)",33
1241513538,33
"(30.39872822791655, -97.72083015513213)",33
1241513614,33
"(30.39884032791673, -97.72078495503538)",33
1241513623,33
"(30.40257322815715, -97.71847345016631)",33
1242682164,33
"(30.401631327957396, -97.71953495237202)",33
1242682191,33
"(30.402291628420397, -97.71768084855808)",33
1242682196,33
"(30.40166862791703, -97.71965865262344)",33
1242682212,33
"(30.402769327916936, -97.71922065168567)",33
1242682214,33
"(30.400350928366663, -97.71863925059068)",33
1243910958,33
"(30.398930329310907, -97.71596034517478)",33
1243910981,33
"(30.404958228580533, -97.71606554515712)",33
1243911158,33
"(30.39810112871581, -97.71833635005818)",33
1243911229,33
"(30.39738952910546, -97.71728144793074)",33
1243911240,33
"(30.40377573025964, -97.71075243437312)",488
1245024729,488
"(30.403970129281962, -97.71404534107438)",33
1245024973,33
"(30.39877482990724, -97.71397074112232)",33
1245025038,33
"(30.40365133034578, -97.7105051338745)",488
1245025059,488
"(30.400733719050926, -97.75023531561979)",368
1249186261,368
"(30.40129641808622, -97.75327682191039)",368
1249186286,368
"(30.40288881829529, -97.75195491910422)",368
1249186361,368
"(30.400646819055954, -97.75025191565757)",368
1249186410,368
"(30.40114251820694, -97.75292872119344)",368
1249186450,368
"(30.40289341833478, -97.75181971882341)",368
1249186534,368
"(30.401261018035726, -97.75346092229414)",368
1249186767,368
"(30.40046231827647, -97.75295682127806)",368
1249567743,368
"(30.408913218858782, -97.74771161007128)",151
1249567767,151
"(30.40722851855138, -97.74940721365078)",368
1249567951,368
"(30.409156118844656, -97.74766510996544)",151
1249568220,151
"(30.400889218544208, -97.75188751904165)",368
1249568732,368
"(30.40603962778674, -97.71836474981006)",33
1250747812,33
"(30.399765832798884, -97.70359141997403)",331
1250747860,331
"(30.399340432822033, -97.70368302017619)",331
1250747909,331
"(30.400561432850353, -97.70309191893014)",331
1250747991,331
"(30.40169323210822, -97.70520352317199)",331
1250748063,331
"(30.402260926296766, -97.7249801634931)",33
1253013408,33
"(30.247179406300763, -97.84820802876844)",198
1253246527,198
"(30.39039083029721, -97.71597864553756)",470
1253293268,470
"(30.392017730258786, -97.71546154442072)",470
1253293736,470
"(30.074807137528964, -97.81071125215031)",39
1254564942,39
"(30.394932628455464, -97.72049065458295)",33
1256307192,33
"(30.395106028545445, -97.72011315380436)",33
1256307196,33
"(30.397959332731176, -97.70455452199772)",331
1257573763,331
"(30.33492372696272, -97.74901851550446)",235
1257573771,235
"(30.398691932725203, -97.70427972141191)",331
1257573957,331
"(30.39856433253963, -97.70497302282415)",331
1257574165,331
"(30.398101032881787, -97.703976420819)",331
1257574238,331
"(30.397999632680822, -97.7047124223167)",331
1257574330,331
"(30.38652862527942, -97.73465388396433)",79
1257587444,79
"(30.428886713077613, -97.75954503385795)",207
1258199381,207
"(30.428985313502515, -97.75807053078381)",207
1258199453,207
"(30.42897751334824, -97.7585952318764)",207
1258199465,207
"(30.428706513358446, -97.7586653320333)",207
1258199490,207
"(30.429724212985807, -97.75953233379771)",207
1258199535,207
"(30.429325912908244, -97.7599480346797)",207
1258199570,207
"(30.42864361324844, -97.75906143286056)",207
1258199572,207
"(30.429076712938073, -97.75994323467977)",207
1258199595,207
"(30.42978301319883, -97.75878953224841)",207
1258199628,207
"(30.42993491315972, -97.75886323239574)",207
1258199643,207
"(30.40995912243414, -97.73514518407647)",151
1258973744,151
"(30.407107922729583, -97.73525808442022)",151
1258973761,151
"(30.40902432800154, -97.71643404575128)",488
1258973762,488
"(30.411483624098288, -97.72885727108762)",33
1258973826,33
"(30.41274282319762, -97.73144137634705)",151
1258973889,151
"(30.409764027917387, -97.7164282457106)",488
1258973979,488
"(30.416014723458552, -97.72925607172839)",215
1258974211,215
"(30.408912228123633, -97.71605844498906)",488
1258974256,488
"(30.412494323191286, -97.73156107660286)",151
1258974381,151
"(30.41628402342117, -97.72927757176195)",215
1258974436,215
"(30.411534524061082, -97.72896457130594)",33
1258974504,33
"(30.409129728187303, -97.7157521443555)",488
1258974679,488
"(30.415027223696878, -97.72883037089322)",215
1258974822,215
"(30.409180523351818, -97.73231897829093)",151
1258974833,151
"(30.409295128075353, -97.71607164500105)",488
1258974837,488
"(30.427851922031135, -97.72946467168568)",215
1260362638,215
"(30.426688822608032, -97.72794586861436)",215
1260362644,215
"(30.427602022436705, -97.72817196904171)",215
